Country,Code,Year,Sex,Age,Deaths,age_up,Source
Iceland,ISL,2020,f,25,5,29,who_mort_db
Iceland,ISL,2020,f,30,3,34,who_mort_db
Iceland,ISL,2020,f,35,8,39,who_mort_db
Iceland,ISL,2020,f,40,13,44,who_mort_db
Iceland,ISL,2020,f,45,13,49,who_mort_db
Iceland,ISL,2020,f,50,21,54,who_mort_db
Iceland,ISL,2020,f,55,32,59,who_mort_db
Iceland,ISL,2020,f,60,52,64,who_mort_db
Iceland,ISL,2020,f,65,66,69,who_mort_db
Iceland,ISL,2020,f,70,81,74,who_mort_db
Iceland,ISL,2020,f,75,112,79,who_mort_db
Iceland,ISL,2020,f,80,165,84,who_mort_db
Iceland,ISL,2020,f,85,237,89,who_mort_db
Iceland,ISL,2020,f,90,206,94,who_mort_db
Iceland,ISL,2020,f,95,115,15,who_mort_db
Iceland,ISL,2020,m,0,9,0,who_mort_db
Iceland,ISL,2020,m,1,1,4,who_mort_db
Iceland,ISL,2020,m,5,0,9,who_mort_db
Iceland,ISL,2020,m,10,3,14,who_mort_db
Iceland,ISL,2020,m,15,3,19,who_mort_db
Iceland,ISL,2020,m,20,6,24,who_mort_db
Iceland,ISL,2020,m,25,8,29,who_mort_db
Iceland,ISL,2020,m,30,11,34,who_mort_db
Iceland,ISL,2020,m,35,18,39,who_mort_db
Iceland,ISL,2020,m,40,20,44,who_mort_db
Iceland,ISL,2020,m,45,17,49,who_mort_db
Iceland,ISL,2020,m,50,31,54,who_mort_db
Iceland,ISL,2020,m,55,51,59,who_mort_db
Iceland,ISL,2020,m,60,65,64,who_mort_db
Iceland,ISL,2020,m,65,102,69,who_mort_db
Iceland,ISL,2020,m,70,110,74,who_mort_db
Iceland,ISL,2020,m,75,165,79,who_mort_db
Iceland,ISL,2020,m,80,180,84,who_mort_db
Iceland,ISL,2020,m,85,174,89,who_mort_db
Iceland,ISL,2020,m,90,147,94,who_mort_db
Iceland,ISL,2020,m,95,43,15,who_mort_db
Kazakhstan,KAZ,2015,f,0,1595,0,who_mort_db
Kazakhstan,KAZ,2015,f,1,447,4,who_mort_db
Kazakhstan,KAZ,2015,f,5,174,9,who_mort_db
Kazakhstan,KAZ,2015,f,10,158,14,who_mort_db
Kazakhstan,KAZ,2015,f,15,271,19,who_mort_db
Kazakhstan,KAZ,2015,f,20,388,24,who_mort_db
Kazakhstan,KAZ,2015,f,25,584,29,who_mort_db
Kazakhstan,KAZ,2015,f,30,812,34,who_mort_db
Kazakhstan,KAZ,2015,f,35,1066,39,who_mort_db
Kazakhstan,KAZ,2015,f,40,1367,44,who_mort_db
Kazakhstan,KAZ,2015,f,45,1773,49,who_mort_db
Kazakhstan,KAZ,2015,f,50,2580,54,who_mort_db
Kazakhstan,KAZ,2015,f,55,3588,59,who_mort_db
Kazakhstan,KAZ,2015,f,60,4381,64,who_mort_db
Kazakhstan,KAZ,2015,f,65,4974,69,who_mort_db
Kazakhstan,KAZ,2015,f,70,5146,74,who_mort_db
Kazakhstan,KAZ,2015,f,75,10708,79,who_mort_db
Kazakhstan,KAZ,2015,f,80,7341,84,who_mort_db
Kazakhstan,KAZ,2015,f,85,8073,89,who_mort_db
Kazakhstan,KAZ,2015,f,90,3252,94,who_mort_db
Kazakhstan,KAZ,2015,f,95,934,15,who_mort_db
Kazakhstan,KAZ,2015,m,0,2135,0,who_mort_db
Kazakhstan,KAZ,2015,m,1,584,4,who_mort_db
Kazakhstan,KAZ,2015,m,5,319,9,who_mort_db
Kazakhstan,KAZ,2015,m,10,251,14,who_mort_db
Kazakhstan,KAZ,2015,m,15,497,19,who_mort_db
Kazakhstan,KAZ,2015,m,20,1105,24,who_mort_db
Kazakhstan,KAZ,2015,m,25,1696,29,who_mort_db
Kazakhstan,KAZ,2015,m,30,2313,34,who_mort_db
Kazakhstan,KAZ,2015,m,35,2983,39,who_mort_db
Kazakhstan,KAZ,2015,m,40,3527,44,who_mort_db
Kazakhstan,KAZ,2015,m,45,4227,49,who_mort_db
Kazakhstan,KAZ,2015,m,50,6027,54,who_mort_db
Kazakhstan,KAZ,2015,m,55,7337,59,who_mort_db
Kazakhstan,KAZ,2015,m,60,7880,64,who_mort_db
Kazakhstan,KAZ,2015,m,65,7349,69,who_mort_db
Kazakhstan,KAZ,2015,m,70,5657,74,who_mort_db
Kazakhstan,KAZ,2015,m,75,8823,79,who_mort_db
Kazakhstan,KAZ,2015,m,80,4371,84,who_mort_db
Kazakhstan,KAZ,2015,m,85,3132,89,who_mort_db
Kazakhstan,KAZ,2015,m,90,880,94,who_mort_db
Kazakhstan,KAZ,2015,m,95,194,15,who_mort_db
Kazakhstan,KAZ,2016,f,0,1471,0,who_mort_db
Kazakhstan,KAZ,2016,f,1,358,4,who_mort_db
Kazakhstan,KAZ,2016,f,5,181,9,who_mort_db
Kazakhstan,KAZ,2016,f,10,138,14,who_mort_db
Kazakhstan,KAZ,2016,f,15,229,19,who_mort_db
Kazakhstan,KAZ,2016,f,20,348,24,who_mort_db
Kazakhstan,KAZ,2016,f,25,534,29,who_mort_db
Kazakhstan,KAZ,2016,f,30,780,34,who_mort_db
Kazakhstan,KAZ,2016,f,35,1031,39,who_mort_db
Kazakhstan,KAZ,2016,f,40,1354,44,who_mort_db
Kazakhstan,KAZ,2016,f,45,1727,49,who_mort_db
Kazakhstan,KAZ,2016,f,50,2481,54,who_mort_db
Kazakhstan,KAZ,2016,f,55,3532,59,who_mort_db
Kazakhstan,KAZ,2016,f,60,4469,64,who_mort_db
Kazakhstan,KAZ,2016,f,65,5579,69,who_mort_db
Kazakhstan,KAZ,2016,f,70,4427,74,who_mort_db
Kazakhstan,KAZ,2016,f,75,10804,79,who_mort_db
Kazakhstan,KAZ,2016,f,80,8109,84,who_mort_db
Kazakhstan,KAZ,2016,f,85,8071,89,who_mort_db
Kazakhstan,KAZ,2016,f,90,3570,94,who_mort_db
Kazakhstan,KAZ,2016,f,95,943,15,who_mort_db
Kazakhstan,KAZ,2016,m,0,1967,0,who_mort_db
Kazakhstan,KAZ,2016,m,1,529,4,who_mort_db
Kazakhstan,KAZ,2016,m,5,292,9,who_mort_db
Kazakhstan,KAZ,2016,m,10,246,14,who_mort_db
Kazakhstan,KAZ,2016,m,15,471,19,who_mort_db
Kazakhstan,KAZ,2016,m,20,894,24,who_mort_db
Kazakhstan,KAZ,2016,m,25,1562,29,who_mort_db
Kazakhstan,KAZ,2016,m,30,1993,34,who_mort_db
Kazakhstan,KAZ,2016,m,35,2795,39,who_mort_db
Kazakhstan,KAZ,2016,m,40,3462,44,who_mort_db
Kazakhstan,KAZ,2016,m,45,3981,49,who_mort_db
Kazakhstan,KAZ,2016,m,50,5776,54,who_mort_db
Kazakhstan,KAZ,2016,m,55,7465,59,who_mort_db
Kazakhstan,KAZ,2016,m,60,7958,64,who_mort_db
Kazakhstan,KAZ,2016,m,65,8299,69,who_mort_db
Kazakhstan,KAZ,2016,m,70,5182,74,who_mort_db
Kazakhstan,KAZ,2016,m,75,8914,79,who_mort_db
Kazakhstan,KAZ,2016,m,80,4813,84,who_mort_db
Kazakhstan,KAZ,2016,m,85,3263,89,who_mort_db
Kazakhstan,KAZ,2016,m,90,938,94,who_mort_db
Kazakhstan,KAZ,2016,m,95,190,15,who_mort_db
Kazakhstan,KAZ,2017,f,0,1338,0,who_mort_db
Kazakhstan,KAZ,2017,f,1,390,4,who_mort_db
Kazakhstan,KAZ,2017,f,5,217,9,who_mort_db
Kazakhstan,KAZ,2017,f,10,154,14,who_mort_db
Kazakhstan,KAZ,2017,f,15,236,19,who_mort_db
Kazakhstan,KAZ,2017,f,20,334,24,who_mort_db
Kazakhstan,KAZ,2017,f,25,506,29,who_mort_db
Kazakhstan,KAZ,2017,f,30,724,34,who_mort_db
Kazakhstan,KAZ,2017,f,35,1019,39,who_mort_db
Kazakhstan,KAZ,2017,f,40,1326,44,who_mort_db
Kazakhstan,KAZ,2017,f,45,1704,49,who_mort_db
Kazakhstan,KAZ,2017,f,50,2361,54,who_mort_db
Kazakhstan,KAZ,2017,f,55,3564,59,who_mort_db
Kazakhstan,KAZ,2017,f,60,4344,64,who_mort_db
Kazakhstan,KAZ,2017,f,65,5622,69,who_mort_db
Kazakhstan,KAZ,2017,f,70,4295,74,who_mort_db
Kazakhstan,KAZ,2017,f,75,10299,79,who_mort_db
Kazakhstan,KAZ,2017,f,80,8884,84,who_mort_db
Kazakhstan,KAZ,2017,f,85,7685,89,who_mort_db
Kazakhstan,KAZ,2017,f,90,3939,94,who_mort_db
Kazakhstan,KAZ,2017,f,95,964,15,who_mort_db
Kazakhstan,KAZ,2017,m,0,1771,0,who_mort_db
Kazakhstan,KAZ,2017,m,1,498,4,who_mort_db
Kazakhstan,KAZ,2017,m,5,280,9,who_mort_db
Kazakhstan,KAZ,2017,m,10,237,14,who_mort_db
Kazakhstan,KAZ,2017,m,15,441,19,who_mort_db
Kazakhstan,KAZ,2017,m,20,879,24,who_mort_db
Kazakhstan,KAZ,2017,m,25,1378,29,who_mort_db
Kazakhstan,KAZ,2017,m,30,1932,34,who_mort_db
Kazakhstan,KAZ,2017,m,35,2565,39,who_mort_db
Kazakhstan,KAZ,2017,m,40,3192,44,who_mort_db
Kazakhstan,KAZ,2017,m,45,3951,49,who_mort_db
Kazakhstan,KAZ,2017,m,50,5192,54,who_mort_db
Kazakhstan,KAZ,2017,m,55,7185,59,who_mort_db
Kazakhstan,KAZ,2017,m,60,8024,64,who_mort_db
Kazakhstan,KAZ,2017,m,65,8341,69,who_mort_db
Kazakhstan,KAZ,2017,m,70,5255,74,who_mort_db
Kazakhstan,KAZ,2017,m,75,8377,79,who_mort_db
Kazakhstan,KAZ,2017,m,80,5405,84,who_mort_db
Kazakhstan,KAZ,2017,m,85,2944,89,who_mort_db
Kazakhstan,KAZ,2017,m,90,1040,94,who_mort_db
Kazakhstan,KAZ,2017,m,95,203,15,who_mort_db
Kazakhstan,KAZ,2018,f,0,1292,0,who_mort_db
Kazakhstan,KAZ,2018,f,1,341,4,who_mort_db
Kazakhstan,KAZ,2018,f,5,174,9,who_mort_db
Kazakhstan,KAZ,2018,f,10,139,14,who_mort_db
Kazakhstan,KAZ,2018,f,15,218,19,who_mort_db
Kazakhstan,KAZ,2018,f,20,294,24,who_mort_db
Kazakhstan,KAZ,2018,f,25,470,29,who_mort_db
Kazakhstan,KAZ,2018,f,30,664,34,who_mort_db
Kazakhstan,KAZ,2018,f,35,998,39,who_mort_db
Kazakhstan,KAZ,2018,f,40,1256,44,who_mort_db
Kazakhstan,KAZ,2018,f,45,1795,49,who_mort_db
Kazakhstan,KAZ,2018,f,50,2329,54,who_mort_db
Kazakhstan,KAZ,2018,f,55,3684,59,who_mort_db
Kazakhstan,KAZ,2018,f,60,4543,64,who_mort_db
Kazakhstan,KAZ,2018,f,65,5701,69,who_mort_db
Kazakhstan,KAZ,2018,f,70,4762,74,who_mort_db
Kazakhstan,KAZ,2018,f,75,9143,79,who_mort_db
Kazakhstan,KAZ,2018,f,80,9988,84,who_mort_db
Kazakhstan,KAZ,2018,f,85,7083,89,who_mort_db
Kazakhstan,KAZ,2018,f,90,4246,94,who_mort_db
Kazakhstan,KAZ,2018,f,95,989,15,who_mort_db
Kazakhstan,KAZ,2018,m,0,1892,0,who_mort_db
Kazakhstan,KAZ,2018,m,1,496,4,who_mort_db
Kazakhstan,KAZ,2018,m,5,308,9,who_mort_db
Kazakhstan,KAZ,2018,m,10,272,14,who_mort_db
Kazakhstan,KAZ,2018,m,15,470,19,who_mort_db
Kazakhstan,KAZ,2018,m,20,810,24,who_mort_db
Kazakhstan,KAZ,2018,m,25,1310,29,who_mort_db
Kazakhstan,KAZ,2018,m,30,1916,34,who_mort_db
Kazakhstan,KAZ,2018,m,35,2439,39,who_mort_db
Kazakhstan,KAZ,2018,m,40,3157,44,who_mort_db
Kazakhstan,KAZ,2018,m,45,3922,49,who_mort_db
Kazakhstan,KAZ,2018,m,50,5159,54,who_mort_db
Kazakhstan,KAZ,2018,m,55,7501,59,who_mort_db
Kazakhstan,KAZ,2018,m,60,8306,64,who_mort_db
Kazakhstan,KAZ,2018,m,65,8800,69,who_mort_db
Kazakhstan,KAZ,2018,m,70,5608,74,who_mort_db
Kazakhstan,KAZ,2018,m,75,7412,79,who_mort_db
Kazakhstan,KAZ,2018,m,80,6227,84,who_mort_db
Kazakhstan,KAZ,2018,m,85,2900,89,who_mort_db
Kazakhstan,KAZ,2018,m,90,1194,94,who_mort_db
Kazakhstan,KAZ,2018,m,95,218,15,who_mort_db
Kazakhstan,KAZ,2019,f,0,1416,0,who_mort_db
Kazakhstan,KAZ,2019,f,1,381,4,who_mort_db
Kazakhstan,KAZ,2019,f,5,191,9,who_mort_db
Kazakhstan,KAZ,2019,f,10,155,14,who_mort_db
Kazakhstan,KAZ,2019,f,15,238,19,who_mort_db
Kazakhstan,KAZ,2019,f,20,303,24,who_mort_db
Kazakhstan,KAZ,2019,f,25,428,29,who_mort_db
Kazakhstan,KAZ,2019,f,30,708,34,who_mort_db
Kazakhstan,KAZ,2019,f,35,970,39,who_mort_db
Kazakhstan,KAZ,2019,f,40,1308,44,who_mort_db
Kazakhstan,KAZ,2019,f,45,1778,49,who_mort_db
Kazakhstan,KAZ,2019,f,50,2176,54,who_mort_db
Kazakhstan,KAZ,2019,f,55,3487,59,who_mort_db
Kazakhstan,KAZ,2019,f,60,4700,64,who_mort_db
Kazakhstan,KAZ,2019,f,65,5864,69,who_mort_db
Kazakhstan,KAZ,2019,f,70,5710,74,who_mort_db
Kazakhstan,KAZ,2019,f,75,7820,79,who_mort_db
Kazakhstan,KAZ,2019,f,80,11366,84,who_mort_db
Kazakhstan,KAZ,2019,f,85,6419,89,who_mort_db
Kazakhstan,KAZ,2019,f,90,4373,94,who_mort_db
Kazakhstan,KAZ,2019,f,95,1110,15,who_mort_db
Kazakhstan,KAZ,2019,m,0,1944,0,who_mort_db
Kazakhstan,KAZ,2019,m,1,559,4,who_mort_db
Kazakhstan,KAZ,2019,m,5,319,9,who_mort_db
Kazakhstan,KAZ,2019,m,10,278,14,who_mort_db
Kazakhstan,KAZ,2019,m,15,445,19,who_mort_db
Kazakhstan,KAZ,2019,m,20,778,24,who_mort_db
Kazakhstan,KAZ,2019,m,25,1204,29,who_mort_db
Kazakhstan,KAZ,2019,m,30,1966,34,who_mort_db
Kazakhstan,KAZ,2019,m,35,2559,39,who_mort_db
Kazakhstan,KAZ,2019,m,40,3363,44,who_mort_db
Kazakhstan,KAZ,2019,m,45,4172,49,who_mort_db
Kazakhstan,KAZ,2019,m,50,5109,54,who_mort_db
Kazakhstan,KAZ,2019,m,55,7473,59,who_mort_db
Kazakhstan,KAZ,2019,m,60,8806,64,who_mort_db
Kazakhstan,KAZ,2019,m,65,8955,69,who_mort_db
Kazakhstan,KAZ,2019,m,70,6749,74,who_mort_db
Kazakhstan,KAZ,2019,m,75,6362,79,who_mort_db
Kazakhstan,KAZ,2019,m,80,6954,84,who_mort_db
Kazakhstan,KAZ,2019,m,85,2678,89,who_mort_db
Kazakhstan,KAZ,2019,m,90,1257,94,who_mort_db
Kazakhstan,KAZ,2019,m,95,267,15,who_mort_db
Kazakhstan,KAZ,2020,f,0,1398,0,who_mort_db
Kazakhstan,KAZ,2020,f,1,304,4,who_mort_db
Kazakhstan,KAZ,2020,f,5,166,9,who_mort_db
Kazakhstan,KAZ,2020,f,10,142,14,who_mort_db
Kazakhstan,KAZ,2020,f,15,211,19,who_mort_db
Kazakhstan,KAZ,2020,f,20,280,24,who_mort_db
Kazakhstan,KAZ,2020,f,25,415,29,who_mort_db
Kazakhstan,KAZ,2020,f,30,778,34,who_mort_db
Kazakhstan,KAZ,2020,f,35,1063,39,who_mort_db
Kazakhstan,KAZ,2020,f,40,1493,44,who_mort_db
Kazakhstan,KAZ,2020,f,45,2151,49,who_mort_db
Kazakhstan,KAZ,2020,f,50,2875,54,who_mort_db
Kazakhstan,KAZ,2020,f,55,4402,59,who_mort_db
Kazakhstan,KAZ,2020,f,60,6355,64,who_mort_db
Kazakhstan,KAZ,2020,f,65,7589,69,who_mort_db
Kazakhstan,KAZ,2020,f,70,8397,74,who_mort_db
Kazakhstan,KAZ,2020,f,75,8086,79,who_mort_db
Kazakhstan,KAZ,2020,f,80,14820,84,who_mort_db
Kazakhstan,KAZ,2020,f,85,7149,89,who_mort_db
Kazakhstan,KAZ,2020,f,90,5087,94,who_mort_db
Kazakhstan,KAZ,2020,f,95,1267,15,who_mort_db
Kazakhstan,KAZ,2020,m,0,1888,0,who_mort_db
Kazakhstan,KAZ,2020,m,1,426,4,who_mort_db
Kazakhstan,KAZ,2020,m,5,247,9,who_mort_db
Kazakhstan,KAZ,2020,m,10,252,14,who_mort_db
Kazakhstan,KAZ,2020,m,15,424,19,who_mort_db
Kazakhstan,KAZ,2020,m,20,670,24,who_mort_db
Kazakhstan,KAZ,2020,m,25,1056,29,who_mort_db
Kazakhstan,KAZ,2020,m,30,1977,34,who_mort_db
Kazakhstan,KAZ,2020,m,35,2611,39,who_mort_db
Kazakhstan,KAZ,2020,m,40,3740,44,who_mort_db
Kazakhstan,KAZ,2020,m,45,4665,49,who_mort_db
Kazakhstan,KAZ,2020,m,50,5969,54,who_mort_db
Kazakhstan,KAZ,2020,m,55,8796,59,who_mort_db
Kazakhstan,KAZ,2020,m,60,11118,64,who_mort_db
Kazakhstan,KAZ,2020,m,65,11285,69,who_mort_db
Kazakhstan,KAZ,2020,m,70,10300,74,who_mort_db
Kazakhstan,KAZ,2020,m,75,6828,79,who_mort_db
Kazakhstan,KAZ,2020,m,80,9266,84,who_mort_db
Kazakhstan,KAZ,2020,m,85,3398,89,who_mort_db
Kazakhstan,KAZ,2020,m,90,1641,94,who_mort_db
Kazakhstan,KAZ,2020,m,95,319,15,who_mort_db
Lithuania,LTU,2015,f,0,56,0,who_mort_db
Lithuania,LTU,2015,f,1,19,4,who_mort_db
Lithuania,LTU,2015,f,5,10,9,who_mort_db
Lithuania,LTU,2015,f,10,13,14,who_mort_db
Lithuania,LTU,2015,f,15,24,19,who_mort_db
Lithuania,LTU,2015,f,20,25,24,who_mort_db
Lithuania,LTU,2015,f,25,44,29,who_mort_db
Lithuania,LTU,2015,f,30,76,34,who_mort_db
Lithuania,LTU,2015,f,35,124,39,who_mort_db
Lithuania,LTU,2015,f,40,209,44,who_mort_db
Lithuania,LTU,2015,f,45,299,49,who_mort_db
Lithuania,LTU,2015,f,50,472,54,who_mort_db
Lithuania,LTU,2015,f,55,672,59,who_mort_db
Lithuania,LTU,2015,f,60,884,64,who_mort_db
Lithuania,LTU,2015,f,65,1198,69,who_mort_db
Lithuania,LTU,2015,f,70,1725,74,who_mort_db
Lithuania,LTU,2015,f,75,2823,79,who_mort_db
Lithuania,LTU,2015,f,80,4205,84,who_mort_db
Lithuania,LTU,2015,f,85,4830,89,who_mort_db
Lithuania,LTU,2015,f,90,2777,94,who_mort_db
Lithuania,LTU,2015,f,95,762,15,who_mort_db
Lithuania,LTU,2015,m,0,76,0,who_mort_db
Lithuania,LTU,2015,m,1,12,4,who_mort_db
Lithuania,LTU,2015,m,5,5,9,who_mort_db
Lithuania,LTU,2015,m,10,24,14,who_mort_db
Lithuania,LTU,2015,m,15,73,19,who_mort_db
Lithuania,LTU,2015,m,20,134,24,who_mort_db
Lithuania,LTU,2015,m,25,213,29,who_mort_db
Lithuania,LTU,2015,m,30,263,34,who_mort_db
Lithuania,LTU,2015,m,35,389,39,who_mort_db
Lithuania,LTU,2015,m,40,538,44,who_mort_db
Lithuania,LTU,2015,m,45,839,49,who_mort_db
Lithuania,LTU,2015,m,50,1325,54,who_mort_db
Lithuania,LTU,2015,m,55,1739,59,who_mort_db
Lithuania,LTU,2015,m,60,1980,64,who_mort_db
Lithuania,LTU,2015,m,65,2228,69,who_mort_db
Lithuania,LTU,2015,m,70,2412,74,who_mort_db
Lithuania,LTU,2015,m,75,2737,79,who_mort_db
Lithuania,LTU,2015,m,80,2637,84,who_mort_db
Lithuania,LTU,2015,m,85,1955,89,who_mort_db
Lithuania,LTU,2015,m,90,770,94,who_mort_db
Lithuania,LTU,2015,m,95,180,15,who_mort_db
Lithuania,LTU,2016,f,0,71,0,who_mort_db
Lithuania,LTU,2016,f,1,11,4,who_mort_db
Lithuania,LTU,2016,f,5,9,9,who_mort_db
Lithuania,LTU,2016,f,10,7,14,who_mort_db
Lithuania,LTU,2016,f,15,17,19,who_mort_db
Lithuania,LTU,2016,f,20,22,24,who_mort_db
Lithuania,LTU,2016,f,25,42,29,who_mort_db
Lithuania,LTU,2016,f,30,72,34,who_mort_db
Lithuania,LTU,2016,f,35,100,39,who_mort_db
Lithuania,LTU,2016,f,40,155,44,who_mort_db
Lithuania,LTU,2016,f,45,305,49,who_mort_db
Lithuania,LTU,2016,f,50,464,54,who_mort_db
Lithuania,LTU,2016,f,55,677,59,who_mort_db
Lithuania,LTU,2016,f,60,858,64,who_mort_db
Lithuania,LTU,2016,f,65,1198,69,who_mort_db
Lithuania,LTU,2016,f,70,1703,74,who_mort_db
Lithuania,LTU,2016,f,75,2740,79,who_mort_db
Lithuania,LTU,2016,f,80,4038,84,who_mort_db
Lithuania,LTU,2016,f,85,4650,89,who_mort_db
Lithuania,LTU,2016,f,90,2846,94,who_mort_db
Lithuania,LTU,2016,f,95,794,15,who_mort_db
Lithuania,LTU,2016,m,0,68,0,who_mort_db
Lithuania,LTU,2016,m,1,16,4,who_mort_db
Lithuania,LTU,2016,m,5,5,9,who_mort_db
Lithuania,LTU,2016,m,10,19,14,who_mort_db
Lithuania,LTU,2016,m,15,49,19,who_mort_db
Lithuania,LTU,2016,m,20,108,24,who_mort_db
Lithuania,LTU,2016,m,25,178,29,who_mort_db
Lithuania,LTU,2016,m,30,262,34,who_mort_db
Lithuania,LTU,2016,m,35,358,39,who_mort_db
Lithuania,LTU,2016,m,40,584,44,who_mort_db
Lithuania,LTU,2016,m,45,857,49,who_mort_db
Lithuania,LTU,2016,m,50,1238,54,who_mort_db
Lithuania,LTU,2016,m,55,1759,59,who_mort_db
Lithuania,LTU,2016,m,60,1998,64,who_mort_db
Lithuania,LTU,2016,m,65,2151,69,who_mort_db
Lithuania,LTU,2016,m,70,2347,74,who_mort_db
Lithuania,LTU,2016,m,75,2717,79,who_mort_db
Lithuania,LTU,2016,m,80,2526,84,who_mort_db
Lithuania,LTU,2016,m,85,2075,89,who_mort_db
Lithuania,LTU,2016,m,90,804,94,who_mort_db
Lithuania,LTU,2016,m,95,208,15,who_mort_db
Lithuania,LTU,2017,f,0,40,0,who_mort_db
Lithuania,LTU,2017,f,1,7,4,who_mort_db
Lithuania,LTU,2017,f,5,7,9,who_mort_db
Lithuania,LTU,2017,f,10,7,14,who_mort_db
Lithuania,LTU,2017,f,15,14,19,who_mort_db
Lithuania,LTU,2017,f,20,32,24,who_mort_db
Lithuania,LTU,2017,f,25,42,29,who_mort_db
Lithuania,LTU,2017,f,30,65,34,who_mort_db
Lithuania,LTU,2017,f,35,111,39,who_mort_db
Lithuania,LTU,2017,f,40,163,44,who_mort_db
Lithuania,LTU,2017,f,45,286,49,who_mort_db
Lithuania,LTU,2017,f,50,403,54,who_mort_db
Lithuania,LTU,2017,f,55,644,59,who_mort_db
Lithuania,LTU,2017,f,60,776,64,who_mort_db
Lithuania,LTU,2017,f,65,1172,69,who_mort_db
Lithuania,LTU,2017,f,70,1591,74,who_mort_db
Lithuania,LTU,2017,f,75,2674,79,who_mort_db
Lithuania,LTU,2017,f,80,4066,84,who_mort_db
Lithuania,LTU,2017,f,85,4765,89,who_mort_db
Lithuania,LTU,2017,f,90,3068,94,who_mort_db
Lithuania,LTU,2017,f,95,923,15,who_mort_db
Lithuania,LTU,2017,m,0,45,0,who_mort_db
Lithuania,LTU,2017,m,1,15,4,who_mort_db
Lithuania,LTU,2017,m,5,17,9,who_mort_db
Lithuania,LTU,2017,m,10,14,14,who_mort_db
Lithuania,LTU,2017,m,15,51,19,who_mort_db
Lithuania,LTU,2017,m,20,79,24,who_mort_db
Lithuania,LTU,2017,m,25,159,29,who_mort_db
Lithuania,LTU,2017,m,30,229,34,who_mort_db
Lithuania,LTU,2017,m,35,295,39,who_mort_db
Lithuania,LTU,2017,m,40,492,44,who_mort_db
Lithuania,LTU,2017,m,45,717,49,who_mort_db
Lithuania,LTU,2017,m,50,1030,54,who_mort_db
Lithuania,LTU,2017,m,55,1569,59,who_mort_db
Lithuania,LTU,2017,m,60,1824,64,who_mort_db
Lithuania,LTU,2017,m,65,2115,69,who_mort_db
Lithuania,LTU,2017,m,70,2115,74,who_mort_db
Lithuania,LTU,2017,m,75,2651,79,who_mort_db
Lithuania,LTU,2017,m,80,2640,84,who_mort_db
Lithuania,LTU,2017,m,85,2152,89,who_mort_db
Lithuania,LTU,2017,m,90,872,94,who_mort_db
Lithuania,LTU,2017,m,95,205,15,who_mort_db
Lithuania,LTU,2018,f,0,41,0,who_mort_db
Lithuania,LTU,2018,f,1,8,4,who_mort_db
Lithuania,LTU,2018,f,5,6,9,who_mort_db
Lithuania,LTU,2018,f,10,12,14,who_mort_db
Lithuania,LTU,2018,f,15,21,19,who_mort_db
Lithuania,LTU,2018,f,20,30,24,who_mort_db
Lithuania,LTU,2018,f,25,35,29,who_mort_db
Lithuania,LTU,2018,f,30,64,34,who_mort_db
Lithuania,LTU,2018,f,35,90,39,who_mort_db
Lithuania,LTU,2018,f,40,162,44,who_mort_db
Lithuania,LTU,2018,f,45,233,49,who_mort_db
Lithuania,LTU,2018,f,50,404,54,who_mort_db
Lithuania,LTU,2018,f,55,630,59,who_mort_db
Lithuania,LTU,2018,f,60,845,64,who_mort_db
Lithuania,LTU,2018,f,65,1144,69,who_mort_db
Lithuania,LTU,2018,f,70,1421,74,who_mort_db
Lithuania,LTU,2018,f,75,2696,79,who_mort_db
Lithuania,LTU,2018,f,80,3896,84,who_mort_db
Lithuania,LTU,2018,f,85,4685,89,who_mort_db
Lithuania,LTU,2018,f,90,3176,94,who_mort_db
Lithuania,LTU,2018,f,95,951,15,who_mort_db
Lithuania,LTU,2018,m,0,55,0,who_mort_db
Lithuania,LTU,2018,m,1,14,4,who_mort_db
Lithuania,LTU,2018,m,5,8,9,who_mort_db
Lithuania,LTU,2018,m,10,12,14,who_mort_db
Lithuania,LTU,2018,m,15,47,19,who_mort_db
Lithuania,LTU,2018,m,20,83,24,who_mort_db
Lithuania,LTU,2018,m,25,157,29,who_mort_db
Lithuania,LTU,2018,m,30,230,34,who_mort_db
Lithuania,LTU,2018,m,35,322,39,who_mort_db
Lithuania,LTU,2018,m,40,425,44,who_mort_db
Lithuania,LTU,2018,m,45,685,49,who_mort_db
Lithuania,LTU,2018,m,50,997,54,who_mort_db
Lithuania,LTU,2018,m,55,1499,59,who_mort_db
Lithuania,LTU,2018,m,60,1853,64,who_mort_db
Lithuania,LTU,2018,m,65,2168,69,who_mort_db
Lithuania,LTU,2018,m,70,2147,74,who_mort_db
Lithuania,LTU,2018,m,75,2563,79,who_mort_db
Lithuania,LTU,2018,m,80,2513,84,who_mort_db
Lithuania,LTU,2018,m,85,2034,89,who_mort_db
Lithuania,LTU,2018,m,90,984,94,who_mort_db
Lithuania,LTU,2018,m,95,228,15,who_mort_db
Lithuania,LTU,2019,f,0,35,0,who_mort_db
Lithuania,LTU,2019,f,1,7,4,who_mort_db
Lithuania,LTU,2019,f,5,11,9,who_mort_db
Lithuania,LTU,2019,f,10,5,14,who_mort_db
Lithuania,LTU,2019,f,15,19,19,who_mort_db
Lithuania,LTU,2019,f,20,26,24,who_mort_db
Lithuania,LTU,2019,f,25,33,29,who_mort_db
Lithuania,LTU,2019,f,30,67,34,who_mort_db
Lithuania,LTU,2019,f,35,80,39,who_mort_db
