Country,iso3,sex,age,Nx,Dxhat_WM,Dxhat_spinoff,Dx_observed
Seychelles,SYC,Male,35,4079,9.1154600957539,10.235357269277575,NA
Seychelles,SYC,Male,40,3994,15.8520099029167,14.673460459912993,NA
Seychelles,SYC,Male,45,3897,22.4384470154378,21.98227405599456,NA
Seychelles,SYC,Male,50,3469,27.5791729160019,30.582379054022795,NA
Seychelles,SYC,Male,55,3032,37.384348345889,41.2345814728227,NA
Seychelles,SYC,Male,60,2397,45.8555774602873,47.37923177038418,NA
Seychelles,SYC,Male,65,1491,43.6949947005423,42.132414832568905,NA
Seychelles,SYC,Male,70,780,32.6151970700273,35.248774083053256,NA
Seychelles,SYC,Male,75,658,52.2050878963924,46.74557708567994,NA
Seychelles,SYC,Male,80,304,34.3432037751629,31.729399348490695,NA
Seychelles,SYC,Male,85,201,42.140541293395,24.893528609983466,NA
Syrian Arab Republic,SYR,Female,0,939508,2660.0665358845,1909.13264441974,NA
Syrian Arab Republic,SYR,Female,5,841466,512.248987810314,172.75157398736482,NA
Syrian Arab Republic,SYR,Female,10,858224,571.305628493507,136.65382412245026,NA
Syrian Arab Republic,SYR,Female,15,771544,278.397087736361,176.68784828956356,NA
Syrian Arab Republic,SYR,Female,20,785157,347.124601560941,274.04457192940447,NA
Syrian Arab Republic,SYR,Female,25,730034,397.383525750045,305.82633318117007,NA
Syrian Arab Republic,SYR,Female,30,749356,523.842039157661,406.53440909323854,NA
Syrian Arab Republic,SYR,Female,35,700325,614.302199678682,503.75693362335323,NA
Syrian Arab Republic,SYR,Female,40,561889,694.815012720775,576.2293597623512,NA
Syrian Arab Republic,SYR,Female,45,428865,934.460654870762,755.9193195664617,NA
Syrian Arab Republic,SYR,Female,50,355611,1288.69307638782,1025.580034635473,NA
Syrian Arab Republic,SYR,Female,55,309445,1716.98325526864,1309.6957745105988,NA
Syrian Arab Republic,SYR,Female,60,242730,2437.77620768636,1795.1537569533343,NA
Syrian Arab Republic,SYR,Female,65,190507,2970.34064571352,2595.632562423129,NA
Syrian Arab Republic,SYR,Female,70,110918,2924.64884356623,3088.6129955678134,NA
Syrian Arab Republic,SYR,Female,75,83021,4094.70663603736,4969.199670177399,NA
Syrian Arab Republic,SYR,Female,80,48881,4905.19012599287,6139.986558836509,NA
Syrian Arab Republic,SYR,Female,85,33111,8655.0740600188,6190.458158126498,NA
Syrian Arab Republic,SYR,Male,0,979588,3247.76021130499,1686.944591769383,NA
Syrian Arab Republic,SYR,Male,5,875341,576.595603504441,154.44718762186287,NA
Syrian Arab Republic,SYR,Male,10,891639,839.625654450447,154.6824524753541,NA
Syrian Arab Republic,SYR,Male,15,803718,540.18088005882,1409.3781034064737,NA
Syrian Arab Republic,SYR,Male,20,818343,616.874850536154,2148.4696937758126,NA
Syrian Arab Republic,SYR,Male,25,766449,701.823249767187,3136.2334856264624,NA
Syrian Arab Republic,SYR,Male,30,771492,783.746832164102,2690.5543215496727,NA
Syrian Arab Republic,SYR,Male,35,686020,889.069120956468,1458.5830489290895,NA
Syrian Arab Republic,SYR,Male,40,533147,1085.86650650141,1015.5086487030519,NA
Syrian Arab Republic,SYR,Male,45,405000,1474.92866134738,1122.4886740304592,NA
Syrian Arab Republic,SYR,Male,50,333827,2174.35963473766,1601.2302476167338,NA
Syrian Arab Republic,SYR,Male,55,286463,2974.13192359368,1632.8170992157077,NA
Syrian Arab Republic,SYR,Male,60,222416,3861.56039286542,2179.49047664698,NA
Syrian Arab Republic,SYR,Male,65,166712,4141.09530710024,2961.1207270061777,NA
Syrian Arab Republic,SYR,Male,70,98402,3673.07493481172,3283.2150882292167,NA
Syrian Arab Republic,SYR,Male,75,63206,3700.22567753271,3442.0635406553765,NA
Syrian Arab Republic,SYR,Male,80,36042,3611.31950498581,3856.495801898349,NA
Syrian Arab Republic,SYR,Male,85,22260,4671.07537410997,3412.486997607603,NA
Chad,TCD,Female,0,1454928,31858.2710485954,26016.125451583124,NA
Chad,TCD,Female,5,1256678,3469.05878868897,4554.921017541396,NA
Chad,TCD,Female,10,1089596,2054.28255635678,2695.3688965869287,NA
Chad,TCD,Female,15,925954,1268.12620588061,2516.5833826944063,NA
Chad,TCD,Female,20,765776,1522.8869195772,2623.4145493846145,NA
Chad,TCD,Female,25,622402,1662.21509926052,3203.651949953317,NA
Chad,TCD,Female,30,494224,1772.9709022904,3445.277064490633,NA
Chad,TCD,Female,35,388793,1859.35545597307,3312.3561376704997,NA
Chad,TCD,Female,40,304121,1979.45829107553,2788.9056380352126,NA
Chad,TCD,Female,45,237352,2074.76332589292,2268.3340456372734,NA
Chad,TCD,Female,50,184641,2423.38525574567,1952.5753245481835,NA
Chad,TCD,Female,55,151875,2856.98172078906,2160.8361576840734,NA
Chad,TCD,Female,60,125262,3627.34133754393,2686.0687981588676,NA
Chad,TCD,Female,65,98556,3956.90220520314,3232.530920919204,NA
Chad,TCD,Female,70,60228,3763.43727353389,3114.804052740041,NA
Chad,TCD,Female,75,37340,3420.2520838822,3084.1411827838238,NA
Chad,TCD,Female,80,18953,2681.52687357822,2501.9977878626437,NA
Chad,TCD,Female,85,9010,2137.44759135678,1488.1430336538103,NA
Chad,TCD,Male,0,1475507,37511.068815758,31600.78609415503,NA
Chad,TCD,Male,5,1265436,3625.92397574029,4843.3241565493745,NA
Chad,TCD,Male,10,1094282,2465.71819049185,2608.38002564563,NA
Chad,TCD,Male,15,928896,1552.61625771393,2760.622465234355,NA
Chad,TCD,Male,20,769725,1740.28856715778,3298.1161654146545,NA
Chad,TCD,Male,25,623114,1738.78293274983,3300.230438491709,NA
Chad,TCD,Male,30,495761,1886.2210405066,3330.017180233139,NA
Chad,TCD,Male,35,390868,2108.38279758982,3560.035358082106,NA
Chad,TCD,Male,40,305919,2515.63253461927,3208.0911213108093,NA
Chad,TCD,Male,45,235439,2615.67738465141,2771.820458929382,NA
Chad,TCD,Male,50,177726,2949.48656937699,2547.759486256254,NA
Chad,TCD,Male,55,140405,3286.77112452848,2615.6077139573867,NA
Chad,TCD,Male,60,110762,3985.31816098097,3025.956064005437,NA
Chad,TCD,Male,65,82769,4200.13772587963,3377.812230380909,NA
Chad,TCD,Male,70,51956,3991.81433113721,3342.9353941283935,NA
Chad,TCD,Male,75,31137,3441.16387802959,3231.128662933031,NA
Chad,TCD,Male,80,14662,2468.50143343446,2441.5614329067553,NA
Chad,TCD,Male,85,5806,1617.80476663561,1293.1831618090064,NA
Togo,TGO,Female,0,608386,7034.12809783976,5721.86650574532,NA
Togo,TGO,Female,5,558500,693.781616711705,1286.2590869559865,NA
Togo,TGO,Female,10,510126,461.287850054705,648.4368811958468,NA
Togo,TGO,Female,15,443717,475.537361775325,896.4711065669998,NA
Togo,TGO,Female,20,370592,538.628888291101,990.4037176902937,NA
Togo,TGO,Female,25,315163,622.671863485303,981.7221987528369,NA
Togo,TGO,Female,30,283651,796.074571626359,964.6940551054442,NA
Togo,TGO,Female,35,249497,986.785108378509,974.1733980896772,NA
Togo,TGO,Female,40,209402,1155.40176263238,954.127728130695,NA
Togo,TGO,Female,45,168046,1242.04727344447,917.3467008521569,NA
Togo,TGO,Female,50,131103,1379.90367061066,1018.0007884132762,NA
Togo,TGO,Female,55,102250,1512.64121194144,1156.589440527507,NA
Togo,TGO,Female,60,78350,1769.17893117445,1485.48159004059,NA
Togo,TGO,Female,65,57840,1913.33451756192,1798.8223300549312,NA
Togo,TGO,Female,70,38952,2007.0313078219301,2068.590611074117,NA
Togo,TGO,Female,75,21789,1675.36682645842,1941.1010375052642,NA
Togo,TGO,Female,80,9111,1128.21232019538,1395.2413918743407,NA
Togo,TGO,Female,85,2858,657.034178320601,638.8714875759915,NA
Togo,TGO,Male,0,611674,8546.61515418089,8627.590643993377,NA
Togo,TGO,Male,5,561621,750.705820011076,1180.1982170436538,NA
Togo,TGO,Male,10,513865,631.65090543245606,683.3353103703433,NA
Togo,TGO,Male,15,447288,720.423667915942,898.447916315233,NA
Togo,TGO,Male,20,373141,841.442260692217,1179.379165608443,NA
Togo,TGO,Male,25,316365,837.448132663736,1047.361069583005,NA
Togo,TGO,Male,30,283604,1004.16961841,1107.065104061768,NA
Togo,TGO,Male,35,247805,1275.2886910575,1164.8895544861916,NA
Togo,TGO,Male,40,205162,1629.72510799859,1312.140263268202,NA
Togo,TGO,Male,45,161907,1843.18454750824,1411.5719026854354,NA
Togo,TGO,Male,50,123729,2079.15784634773,1581.654590992402,NA
Togo,TGO,Male,55,93632,2242.24075351239,1770.8382944133816,NA
Togo,TGO,Male,60,69662,2508.63478742279,2052.543077017861,NA
Togo,TGO,Male,65,50085,2561.92362468802,2301.3608234760686,NA
Togo,TGO,Male,70,32819,2473.17875060938,2519.022387184501,NA
Togo,TGO,Male,75,17933,1940.07360614197,2339.201588397291,NA
Togo,TGO,Male,80,7068,1166.01889754026,1566.4989076491904,NA
Togo,TGO,Male,85,2044,590.672400398433,692.7409120652073,NA
Thailand,THA,Female,0,1745635,2242.52691034923,2504.5809196704777,NA
Thailand,THA,Female,5,1867110,496.281710934001,401.1438416740533,NA
Thailand,THA,Female,10,1996569,836.956688914352,602.0380696069334,NA
Thailand,THA,Female,15,2133660,1060.53588013298,1077.1387713708234,NA
Thailand,THA,Female,20,2357993,1397.16268615233,1066.009804726259,NA
Thailand,THA,Female,25,2395209,1797.29779817457,1239.3601996978095,NA
Thailand,THA,Female,30,2234972,2207.66856347025,1784.8594938345936,NA
Thailand,THA,Female,35,2401260,3357.22013998977,3057.3738184533495,NA
Thailand,THA,Female,40,2728488,4914.81285211305,4793.524160607053,NA
Thailand,THA,Female,45,2925115,6913.82796343554,7225.43892753606,NA
Thailand,THA,Female,50,2940319,9352.6569465459,9896.672038536384,NA
Thailand,THA,Female,55,2676632,11424.2727431069,12607.39638911769,NA
Thailand,THA,Female,60,2328611,15679.3113279302,17201.27485197232,NA
Thailand,THA,Female,65,1763670,19135.9577928144,19007.77750358131,NA
Thailand,THA,Female,70,1269430,22441.4150893373,22962.850774948187,NA
Thailand,THA,Female,75,901462,26668.9710497823,28337.407478143235,NA
Thailand,THA,Female,80,633731,31416.0970378217,33280.50218775307,NA
Thailand,THA,Female,85,534052,60231.6856166528,29310.540037944043,NA
Thailand,THA,Male,0,1850417,3189.3350918796,3033.937642244581,NA
Thailand,THA,Male,5,1976670,660.712613985271,506.85532398465574,NA
Thailand,THA,Male,10,2117236,1335.71053948747,928.4976806389155,NA
Thailand,THA,Male,15,2244846,3271.04626692922,3214.699431177107,NA
Thailand,THA,Male,20,2449911,5116.88684605656,3462.3392095644554,NA
Thailand,THA,Male,25,2427195,6574.7817193094,3675.7133810522973,NA
Thailand,THA,Male,30,2231722,7745.40743252181,4840.112473248989,NA
Thailand,THA,Male,35,2361773,9719.23319493488,8001.196452119496,NA
Thailand,THA,Male,40,2580352,12328.4748719646,12031.695032667181,NA
Thailand,THA,Male,45,2680302,14823.7255381129,15720.787448348025,NA
Thailand,THA,Male,50,2658634,18193.8743484975,19860.672573784068,NA
Thailand,THA,Male,55,2405809,20913.2591694282,23176.04311861815,NA
Thailand,THA,Male,60,2039042,24461.9461076117,26804.582260484578,NA
Thailand,THA,Male,65,1493033,26352.8802366213,26336.4268697166,NA
Thailand,THA,Male,70,1012908,27586.3606672598,27729.05679494456,NA
Thailand,THA,Male,75,682768,29173.7713313682,30362.273209040977,NA
Thailand,THA,Male,80,437181,28346.150792977,30275.05286279504,NA
Thailand,THA,Male,85,316261,40177.0750285925,22805.696118715197,NA
Tajikistan,TJK,Female,0,659215,3471.54738756524,2846.566741827811,NA
Tajikistan,TJK,Female,5,594212,55.5023444723984,61.9028610195023,NA
Tajikistan,TJK,Female,10,474742,56.5768140860299,60.95113806618844,NA
Tajikistan,TJK,Female,15,395366,169.641517941468,95.25529094185357,NA
Tajikistan,TJK,Female,20,408356,288.621955195828,145.98416413069543,NA
Tajikistan,TJK,Female,25,402207,379.407522179773,201.2991861106506,NA
Tajikistan,TJK,Female,30,394608,483.608476870008,249.3978175390948,NA
Tajikistan,TJK,Female,35,301815,481.765834462202,292.5479122804484,NA
Tajikistan,TJK,Female,40,237877,558.497075940671,339.164297854357,NA
Tajikistan,TJK,Female,45,209749,740.074250109843,456.589124156896,NA
Tajikistan,TJK,Female,50,191873,1074.26024031885,751.6122735831792,NA
Tajikistan,TJK,Female,55,170456,1676.29627913018,1297.6401220703772,NA
Tajikistan,TJK,Female,60,128115,2226.41961496955,1834.4190222751756,NA
Tajikistan,TJK,Female,65,75463,2329.01139592976,1892.6084239083307,NA
Tajikistan,TJK,Female,70,41881,2198.85629373859,2092.372398504579,NA
Tajikistan,TJK,Female,75,20640,1993.33156780522,2241.6109097629414,NA
Tajikistan,TJK,Female,80,16933,2825.9981976833,3883.3462360052063,NA
Tajikistan,TJK,Female,85,8396,2206.81851108813,2448.800528807612,NA
Tajikistan,TJK,Male,0,697535,4528.21722893299,3974.756452718979,NA
Tajikistan,TJK,Male,5,626648,66.0579769387752,117.17493334221002,NA
Tajikistan,TJK,Male,10,502336,86.7452209645212,92.81175075354587,NA
Tajikistan,TJK,Male,15,415923,262.265916707724,131.78610926538738,NA
Tajikistan,TJK,Male,20,425447,482.383811109057,228.29150478014714,NA
Tajikistan,TJK,Male,25,412512,595.474096151102,425.87932433509803,NA
Tajikistan,TJK,Male,30,391557,764.311608886727,667.030431855845,NA
Tajikistan,TJK,Male,35,302351,835.071231101574,774.248322994515,NA
Tajikistan,TJK,Male,40,234756,929.959485319115,742.5925411255809,NA
Tajikistan,TJK,Male,45,200017,1154.94445568803,912.3551874133814,NA
Tajikistan,TJK,Male,50,180413,1621.95023885387,1344.2876442947868,NA
Tajikistan,TJK,Male,55,158148,2476.40052310044,2099.7932977334813,NA
Tajikistan,TJK,Male,60,118135,3030.0408271367,2778.0540543654283,NA
Tajikistan,TJK,Male,65,66177,2959.22217825738,2674.4957452615286,NA
Tajikistan,TJK,Male,70,36111,2780.57739983716,2862.3882937051953,NA
Tajikistan,TJK,Male,75,18974,2577.69521444855,3058.812768555386,NA
Tajikistan,TJK,Male,80,12860,3087.28867092776,3761.0211505066814,NA
Tajikistan,TJK,Male,85,5838,2082.89659483379,2123.970836998611,NA
Turkmenistan,TKM,Female,0,325574,2091.64368734115,1569.4578070120388,NA
Turkmenistan,TKM,Female,5,331290,88.7915016567763,58.072194762339166,NA
Turkmenistan,TKM,Female,10,258868,74.4180982879848,44.61538488983227,NA
Turkmenistan,TKM,Female,15,239581,193.765084359841,124.0179676785358,NA
Turkmenistan,TKM,Female,20,228374,197.402418494341,133.8428037402899,NA
Turkmenistan,TKM,Female,25,272219,253.499475321173,187.26127831638496,NA
Turkmenistan,TKM,Female,30,263077,301.234275154663,235.24684000491607,NA
Turkmenistan,TKM,Female,35,219238,332.618997294529,246.37076994324994,NA
Turkmenistan,TKM,Female,40,192430,458.864578692731,344.33582356920715,NA
Turkmenistan,TKM,Female,45,164173,612.01965007254,402.6711049152389,NA
Turkmenistan,TKM,Female,50,146005,814.213614670651,602.2172458968558,NA
Turkmenistan,TKM,Female,55,138406,1651.38259434487,913.7944802418824,NA
Turkmenistan,TKM,Female,60,112539,1512.51178359512,1407.5932549557654,NA
Turkmenistan,TKM,Female,65,77329,2140.49604915217,1418.8479847400781,NA
Turkmenistan,TKM,Female,70,39609,1775.73147826216,1601.0319307134102,NA
Turkmenistan,TKM,Female,75,20362,1375.53761489953,1225.9076477433732,NA
Turkmenistan,TKM,Female,80,20416,1670.96325535272,2766.1836910019892,NA
Turkmenistan,TKM,Female,85,12387,1662.14687280071,1993.4236785779924,NA
Turkmenistan,TKM,Male,0,335491,2796.58145529958,2565.751806063889,NA
Turkmenistan,TKM,Male,5,340575,108.84377370225,104.42790855309367,NA
Turkmenistan,TKM,Male,10,265315,101.222077675885,85.8116304651112,NA
Turkmenistan,TKM,Male,15,244979,242.071246735342,164.722940473416,NA
Turkmenistan,TKM,Male,20,233163,267.954722315593,266.75040205132296,NA
Turkmenistan,TKM,Male,25,276035,432.318356378006,435.1810936556012,NA
Turkmenistan,TKM,Male,30,262120,681.862651994468,558.7214992597784,NA
Turkmenistan,TKM,Male,35,213450,821.75405946789,689.7063050813393,NA
Turkmenistan,TKM,Male,40,186025,1113.23694472059,818.2015651600856,NA
Turkmenistan,TKM,Male,45,155193,1439.12753474428,977.6500778426364,NA
Turkmenistan,TKM,Male,50,137592,1790.25497574361,1406.8439410373787,NA
Turkmenistan,TKM,Male,55,113456,2160.92505540777,1777.5817553827549,NA
Turkmenistan,TKM,Male,60,88455,2555.73259974608,2362.465084915508,NA
Turkmenistan,TKM,Male,65,56121,2756.86657157145,2011.7494023156316,NA
Turkmenistan,TKM,Male,70,29035,1799.12770494511,2129.007461943177,NA
Turkmenistan,TKM,Male,75,14452,1110.1315779734,1456.1103946917417,NA
Turkmenistan,TKM,Male,80,12092,1528.4152001006,2494.722675593218,NA
Turkmenistan,TKM,Male,85,5761,913.406515317338,1388.51596689279,NA
Timor-Leste,TLS,Female,0,87391,619.657860864267,489.55726282271814,NA
Timor-Leste,TLS,Female,5,75469,59.728001347074,34.597354989525314,NA
Timor-Leste,TLS,Female,10,75645,43.8391739324709,26.288166902444967,NA
Timor-Leste,TLS,Female,15,75478,44.7656955849852,40.56373088963376,NA
Timor-Leste,TLS,Female,20,63953,51.0139633858406,44.03777370193552,NA
Timor-Leste,TLS,Female,25,56841,56.0281039058008,37.61433473297523,NA
Timor-Leste,TLS,Female,30,44520,57.5050688404573,32.73202763362763,NA
Timor-Leste,TLS,Female,35,34122,62.780958331919,32.53851706528906,NA
Timor-Leste,TLS,Female,40,23304,70.5369772820671,34.628438212016206,NA
Timor-Leste,TLS,Female,45,26644,124.991181836756,64.62366163772792,NA
Timor-Leste,TLS,Female,50,23624,164.107671406323,93.59012455064008,NA
Timor-Leste,TLS,Female,55,19895,204.305235364325,149.7001105954821,NA
Timor-Leste,TLS,Female,60,15098,239.365311509118,191.1313132322526,NA
Timor-Leste,TLS,Female,65,10190,263.390455597148,245.67722377487382,NA
Timor-Leste,TLS,Female,70,9453,412.571010156458,446.7763300505245,NA
Timor-Leste,TLS,Female,75,6062,421.489152626619,544.2773990236868,NA
Timor-Leste,TLS,Female,80,3176,371.520397357919,540.1374882831358,NA
Timor-Leste,TLS,Female,85,1335,302.312914576341,322.2038050120939,NA
Timor-Leste,TLS,Male,0,90693,750.913882197663,707.1988556791603,NA
Timor-Leste,TLS,Male,5,78325,69.1155953776031,44.26280592180939,NA
Timor-Leste,TLS,Male,10,78085,58.6908485643649,37.62033220593995,NA
Timor-Leste,TLS,Male,15,77508,75.3355084910332,70.48812973904406,NA
Timor-Leste,TLS,Male,20,65832,91.8316111818762,77.7726150279343,NA
Timor-Leste,TLS,Male,25,58282,83.0024520443782,66.33272840765332,NA
Timor-Leste,TLS,Male,30,45340,76.1257426983805,57.31213564508255,NA
Timor-Leste,TLS,Male,35,35045,79.237772467398,56.73695474232317,NA
Timor-Leste,TLS,Male,40,23326,86.6077682967393,58.27564361877089,NA
Timor-Leste,TLS,Male,45,27514,164.404208489745,111.43158056771044,NA
Timor-Leste,TLS,Male,50,24538,236.510804724934,160.77588034869225,NA
Timor-Leste,TLS,Male,55,20416,311.649377292413,229.85351413971256,NA
Timor-Leste,TLS,Male,60,15086,370.544962206122,294.14302689475056,NA
Timor-Leste,TLS,Male,65,9770,386.388242703567,356.14388697263615,NA
Timor-Leste,TLS,Male,70,8479,520.636551862875,567.2714604758628,NA
Timor-Leste,TLS,Male,75,4920,442.391418494943,582.7771471967985,NA
Timor-Leste,TLS,Male,80,2271,323.116080034514,486.4176933373235,NA
Timor-Leste,TLS,Male,85,812,218.188844383951,252.1879919933113,NA
Tonga,TON,Female,0,5938,16.8928138365697,8.18697569190209,NA
Tonga,TON,Female,5,6018,1.60046939213395,1.027963340626165,NA
Tonga,TON,Female,10,5719,0.876077710283525,0.923863830656402,NA
Tonga,TON,Female,15,5494,1.89785680745296,1.7036862135803026,NA
Tonga,TON,Female,20,4650,2.91564208899996,1.8134957000535135,NA
Tonga,TON,Female,25,3735,2.91323581267058,1.7272200763747343,NA
Tonga,TON,Female,30,3221,3.91507180179429,1.971237124943463,NA
Tonga,TON,Female,35,3300,4.97734402241744,2.745865074615769,NA
Tonga,TON,Female,40,2796,7.09827285178841,3.3106166632903227,NA
Tonga,TON,Female,45,2613,10.1855694239391,4.703010433995616,NA
Tonga,TON,Female,50,2442,14.2529052196489,6.424421122125055,NA
Tonga,TON,Female,55,1916,17.1043492888661,7.684143332667995,NA
Tonga,TON,Female,60,1567,21.0571719335668,12.160821376697399,NA
Tonga,TON,Female,65,1247,24.8737040904082,18.907337041647764,NA
Tonga,TON,Female,70,884,25.0468721833032,26.59588173589352,NA
Tonga,TON,Female,75,632,29.4775371906036,38.234375906942894,NA
Tonga,TON,Female,80,392,31.5001200897516,47.222156983827595,NA
Tonga,TON,Female,85,229,42.697437109553,41.2566262502504,NA
Tonga,TON,Male,0,6263,13.8046133259482,10.132022956771733,NA
Tonga,TON,Male,5,6420,1.51300116037056,1.4998793469401654,NA
Tonga,TON,Male,10,6384,0.827544342670292,1.5118602549248201,NA
Tonga,TON,Male,15,5925,4.5719340348418,4.422472653961891,NA
Tonga,TON,Male,20,5048,6.61189264795099,6.040603214376532,NA
Tonga,TON,Male,25,3707,5.6861425344144,4.908099676071291,NA
Tonga,TON,Male,30,2889,5.77046790424203,4.775387900572863,NA
Tonga,TON,Male,35,2773,7.91610939440124,6.1965530288620965,NA
Tonga,TON,Male,40,2530,11.2740671380579,8.073863767252291,NA
Tonga,TON,Male,45,2351,16.8076874432315,11.628042108512169,NA
Tonga,TON,Male,50,2414,25.672715476219,18.147208256326078,NA
Tonga,TON,Male,55,1929,31.2807998936206,22.051233173822364,NA
Tonga,TON,Male,60,1396,33.6874492440198,26.6701889615071,NA
Tonga,TON,Male,65,1093,40.303973071402,35.681888252408676,NA
Tonga,TON,Male,70,761,43.5485734458939,42.61007439185621,NA
Tonga,TON,Male,75,514,44.9091559521109,51.0642516948597,NA
Tonga,TON,Male,80,326,43.5760952110769,57.23486210906208,NA
Tonga,TON,Male,85,181,42.9183425162261,41.389739804601504,NA
Trinidad and Tobago,TTO,Female,0,43461,98.5273155853077,74.63849897061036,NA
Trinidad and Tobago,TTO,Female,5,47290,5.93480961764976,6.970726935558643,NA
Trinidad and Tobago,TTO,Female,10,47486,9.97151230793066,5.715041313058282,NA
Trinidad and Tobago,TTO,Female,15,44187,16.9367680034308,9.112742262400591,NA
Trinidad and Tobago,TTO,Female,20,42419,31.4507387827673,11.38397231401295,NA
Trinidad and Tobago,TTO,Female,25,48332,30.2421928327562,16.322677118956296,NA
Trinidad and Tobago,TTO,Female,30,58058,68.3563230098113,26.163984379450085,NA
Trinidad and Tobago,TTO,Female,35,63227,99.9629030365853,39.499621546815874,NA
Trinidad and Tobago,TTO,Female,40,50753,111.945733235723,47.236051084767496,NA
Trinidad and Tobago,TTO,Female,45,45610,130.007327471997,67.24899846137512,NA
Trinidad and Tobago,TTO,Female,50,42263,165.58878774627,100.51156941586073,NA
Trinidad and Tobago,TTO,Female,55,47710,257.317708624926,173.75700371123332,NA
Trinidad and Tobago,TTO,Female,60,39016,306.685526411517,210.1665286201291,NA
Trinidad and Tobago,TTO,Female,65,31557,374.941098892387,266.41754886354084,NA
Trinidad and Tobago,TTO,Female,70,23659,434.587246070338,368.22697843715224,NA
Trinidad and Tobago,TTO,Female,75,16809,421.742445678072,538.2671342672797,NA
Trinidad and Tobago,TTO,Female,80,9733,547.44431985486,615.9645569520417,NA
Trinidad and Tobago,TTO,Female,85,6974,653.533170044851,572.6296767749101,NA
Trinidad and Tobago,TTO,Male,0,44905,119.293713947236,131.34243567647485,NA
Trinidad and Tobago,TTO,Male,5,48795,6.99825379960227,15.129089186572706,NA
Trinidad and Tobago,TTO,Male,10,48834,12.7818207345403,13.783739405653183,NA
Trinidad and Tobago,TTO,Male,15,45303,64.3655095018991,30.951892361427944,NA
Trinidad and Tobago,TTO,Male,20,43277,118.345590690548,43.13941066875754,NA
Trinidad and Tobago,TTO,Male,25,48974,109.731276155971,51.641415010827956,NA
Trinidad and Tobago,TTO,Male,30,58775,145.649316113979,71.20659855298472,NA
Trinidad and Tobago,TTO,Male,35,62801,147.624458571668,96.10025483556291,NA
Trinidad and Tobago,TTO,Male,40,50492,157.001953399523,110.31168902947017,NA
Trinidad and Tobago,TTO,Male,45,44587,188.390812621802,156.12177488837344,NA
Trinidad and Tobago,TTO,Male,50,40452,335.968794565675,241.44674900059368,NA
Trinidad and Tobago,TTO,Male,55,44637,436.974241671133,438.1829031090997,NA
Trinidad and Tobago,TTO,Male,60,36701,590.893114529851,505.31017367184336,NA
Trinidad and Tobago,TTO,Male,65,28619,600.796812265394,580.8121798043276,NA
Trinidad and Tobago,TTO,Male,70,20301,628.084821230454,667.1050953832022,NA
Trinidad and Tobago,TTO,Male,75,12885,700.09050144948,773.9117696277215,NA
Trinidad and Tobago,TTO,Male,80,6717,547.256391359343,722.6872821989413,NA
Trinidad and Tobago,TTO,Male,85,3892,718.477339474858,531.1774332104335,NA
Tunisia,TUN,Female,0,489091,1241.39504799746,594.3316801507569,1241.53658669724
Tunisia,TUN,Female,5,491581,124.411993298779,30.112560703816367,108.815811021043
Tunisia,TUN,Female,10,411077,103.438568492478,51.92104043669504,97.416059390267307
Tunisia,TUN,Female,15,378336,102.682690719312,62.6772813540145,128.506291110565
Tunisia,TUN,Female,20,395179,160.450696836396,83.80318745855742,140.942383798684
Tunisia,TUN,Female,25,447386,209.131886679324,116.66216830736056,213.486257812713
Tunisia,TUN,Female,30,478775,312.260301677282,165.46110290002372,287.066472884085
Tunisia,TUN,Female,35,500670,441.166073034796,255.92146431576464,389.664237561069
Tunisia,TUN,Female,40,438966,569.539434640966,341.53403403404394,545.115396162559
Tunisia,TUN,Female,45,373368,717.216906130982,448.66172505071796,711.966306394825
Tunisia,TUN,Female,50,371644,1077.0526141766,714.8038195963736,961.724501214552
Tunisia,TUN,Female,55,329381,1601.88428535309,1035.5834842500083,1427.04163596168
Tunisia,TUN,Female,60,275014,2243.28498108393,1542.0696898813924,1981.48410164033
Tunisia,TUN,Female,65,221593,2976.10803650555,2174.5450182520026,2553.54436529381
Tunisia,TUN,Female,70,138201,3252.68401480974,2916.3592345720162,3077.93294030951
Tunisia,TUN,Female,75,97107,4211.901578286,4557.226869907758,3642.73881656159
Tunisia,TUN,Female,80,70645,5905.46906962008,6909.608980776217,5233.5223395835
Tunisia,TUN,Female,85,49852,8685.99498115344,6966.177459039327,8898.0243183493
Tunisia,TUN,Male,0,515063,1500.90717828283,815.443573416592,1573.16572504708
Tunisia,TUN,Male,5,522024,139.384868697071,51.697074014210855,148.196771200087
Tunisia,TUN,Male,10,441989,146.654952254751,67.93309600738698,165.814569174923
Tunisia,TUN,Male,15,408536,224.833414402845,115.87026117583169,281.884767597369
Tunisia,TUN,Male,20,426108,400.322076065437,183.87885250857116,382.409850159666
Tunisia,TUN,Male,25,456673,492.892048016942,220.05769626371412,497.443707524769
Tunisia,TUN,Male,30,449414,603.813174516546,241.93734813028797,561.696853080051
Tunisia,TUN,Male,35,485205,739.894218952474,339.19350699432084,690.203144190617
Tunisia,TUN,Male,40,407879,875.73873691453,458.61437315013046,951.36109064112
Tunisia,TUN,Male,45,352258,1207.99668301,726.932777441736,1223.9187887224
Tunisia,TUN,Male,50,339695,1877.72233420266,1317.5047963438155,1898.57681705287
Tunisia,TUN,Male,55,320786,2971.66545369138,2197.9262400216157,2956.68103660034
Tunisia,TUN,Male,60,263858,3934.04754058457,3099.76325712057,4129.81911351292
Tunisia,TUN,Male,65,202129,4686.3459858858,4070.279961936081,5050.08997243374
