Country,iso3,sex,age,mx,Cluster,variant
Saudi Arabia,SAU,Male,60,0.01855910372714486,6,mx_pred_mean
Saudi Arabia,SAU,Male,65,0.027165059999761324,6,mx_pred_mean
Saudi Arabia,SAU,Male,70,0.04060058850391117,6,mx_pred_mean
Saudi Arabia,SAU,Male,75,0.06208485379827089,6,mx_pred_mean
Saudi Arabia,SAU,Male,80,0.09595002826675811,6,mx_pred_mean
Saudi Arabia,SAU,Male,85,0.1867456627603533,6,mx_pred_mean
Saudi Arabia,SAU,Male,0,0.0014729729289986785,6,mx_pred_median
Saudi Arabia,SAU,Male,5,1.8120938162956052e-4,6,mx_pred_median
Saudi Arabia,SAU,Male,10,2.0550764849555612e-4,6,mx_pred_median
Saudi Arabia,SAU,Male,15,7.339779767554278e-4,6,mx_pred_median
Saudi Arabia,SAU,Male,20,0.0014477775721551945,6,mx_pred_median
Saudi Arabia,SAU,Male,25,0.0017818337990670612,6,mx_pred_median
Saudi Arabia,SAU,Male,30,0.002172786543275631,6,mx_pred_median
Saudi Arabia,SAU,Male,35,0.0027488201476547525,6,mx_pred_median
Saudi Arabia,SAU,Male,40,0.003870100667355162,6,mx_pred_median
Saudi Arabia,SAU,Male,45,0.005626934417165988,6,mx_pred_median
Saudi Arabia,SAU,Male,50,0.00845438949883445,6,mx_pred_median
Saudi Arabia,SAU,Male,55,0.01252056953573477,6,mx_pred_median
Saudi Arabia,SAU,Male,60,0.018707273558351105,6,mx_pred_median
Saudi Arabia,SAU,Male,65,0.027381936979062053,6,mx_pred_median
Saudi Arabia,SAU,Male,70,0.040924730360864095,6,mx_pred_median
Saudi Arabia,SAU,Male,75,0.06258051902235708,6,mx_pred_median
Saudi Arabia,SAU,Male,80,0.09671606199885724,6,mx_pred_median
Saudi Arabia,SAU,Male,85,0.18823657922574424,6,mx_pred_median
Saudi Arabia,SAU,Male,0,0.0010990706214955555,6,mx_pred_qm
Saudi Arabia,SAU,Male,5,1.3966583906613347e-4,6,mx_pred_qm
Saudi Arabia,SAU,Male,10,1.6387799546204704e-4,6,mx_pred_qm
Saudi Arabia,SAU,Male,15,6.06128299486397e-4,6,mx_pred_qm
Saudi Arabia,SAU,Male,20,0.0012384523069983299,6,mx_pred_qm
Saudi Arabia,SAU,Male,25,0.001578152119478548,6,mx_pred_qm
Saudi Arabia,SAU,Male,30,0.001990272619318442,6,mx_pred_qm
Saudi Arabia,SAU,Male,35,0.0025993607751208536,6,mx_pred_qm
Saudi Arabia,SAU,Male,40,0.0037685945090045647,6,mx_pred_qm
Saudi Arabia,SAU,Male,45,0.0056244412845839285,6,mx_pred_qm
Saudi Arabia,SAU,Male,50,0.00864081944712692,6,mx_pred_qm
Saudi Arabia,SAU,Male,55,0.01302500668589569,6,mx_pred_qm
Saudi Arabia,SAU,Male,60,0.019704385490780834,6,mx_pred_qm
Saudi Arabia,SAU,Male,65,0.029029109716775997,6,mx_pred_qm
Saudi Arabia,SAU,Male,70,0.04338028900913413,6,mx_pred_qm
Saudi Arabia,SAU,Male,75,0.06584215542307617,6,mx_pred_qm
Saudi Arabia,SAU,Male,80,0.10019458178978759,6,mx_pred_qm
Saudi Arabia,SAU,Male,85,0.19035057082449094,6,mx_pred_qm
Saudi Arabia,SAU,Male,0,9.933862960065452e-4,6,mx_WM
Saudi Arabia,SAU,Male,5,1.2765226500395697e-4,6,mx_WM
Saudi Arabia,SAU,Male,10,1.601371193814522e-4,6,mx_WM
Saudi Arabia,SAU,Male,15,6.490078269211992e-4,6,mx_WM
Saudi Arabia,SAU,Male,20,0.0013649113261790058,6,mx_WM
Saudi Arabia,SAU,Male,25,0.001632812707364977,6,mx_WM
Saudi Arabia,SAU,Male,30,0.00196802423852993,6,mx_WM
Saudi Arabia,SAU,Male,35,0.0025781003550395137,6,mx_WM
Saudi Arabia,SAU,Male,40,0.0037048799646423776,6,mx_WM
Saudi Arabia,SAU,Male,45,0.005377100991505971,6,mx_WM
Saudi Arabia,SAU,Male,50,0.00822664594172618,6,mx_WM
Saudi Arabia,SAU,Male,55,0.012284946745722978,6,mx_WM
Saudi Arabia,SAU,Male,60,0.018495284291581742,6,mx_WM
Saudi Arabia,SAU,Male,65,0.02733649395861158,6,mx_WM
Saudi Arabia,SAU,Male,70,0.04151645152093947,6,mx_WM
Saudi Arabia,SAU,Male,75,0.06554673877844142,6,mx_WM
Saudi Arabia,SAU,Male,80,0.10170230978808704,6,mx_WM
Saudi Arabia,SAU,Male,85,0.21155632452115045,6,mx_WM
Solomon Islands,SLB,Female,0,0.003981181085575688,6,mx_pred_mean
Solomon Islands,SLB,Female,5,4.437625167691374e-4,6,mx_pred_mean
Solomon Islands,SLB,Female,10,4.054497112489367e-4,6,mx_pred_mean
Solomon Islands,SLB,Female,15,9.742778967611603e-4,6,mx_pred_mean
Solomon Islands,SLB,Female,20,0.001549983501145636,6,mx_pred_mean
Solomon Islands,SLB,Female,25,0.00206255871489636,6,mx_pred_mean
Solomon Islands,SLB,Female,30,0.0027288296880087137,6,mx_pred_mean
Solomon Islands,SLB,Female,35,0.003906764361123804,6,mx_pred_mean
Solomon Islands,SLB,Female,40,0.00604495135188615,6,mx_pred_mean
Solomon Islands,SLB,Female,45,0.009160105308345308,6,mx_pred_mean
Solomon Islands,SLB,Female,50,0.013289007132248154,6,mx_pred_mean
Solomon Islands,SLB,Female,55,0.019608233286957526,6,mx_pred_mean
Solomon Islands,SLB,Female,60,0.0273240195965877,6,mx_pred_mean
Solomon Islands,SLB,Female,65,0.03874365718162876,6,mx_pred_mean
Solomon Islands,SLB,Female,70,0.060033754447969045,6,mx_pred_mean
Solomon Islands,SLB,Female,75,0.09315137077817581,6,mx_pred_mean
Solomon Islands,SLB,Female,80,0.14770748433795966,6,mx_pred_mean
Solomon Islands,SLB,Female,85,0.26460519776425806,6,mx_pred_mean
Solomon Islands,SLB,Female,0,0.003929890819850969,6,mx_pred_median
Solomon Islands,SLB,Female,5,4.380454451477978e-4,6,mx_pred_median
Solomon Islands,SLB,Female,10,4.002262303318507e-4,6,mx_pred_median
Solomon Islands,SLB,Female,15,9.617261009145331e-4,6,mx_pred_median
Solomon Islands,SLB,Female,20,0.0015300147873559707,6,mx_pred_median
Solomon Islands,SLB,Female,25,0.002035986403241622,6,mx_pred_median
Solomon Islands,SLB,Female,30,0.0026936736886188427,6,mx_pred_median
Solomon Islands,SLB,Female,35,0.003856432819327853,6,mx_pred_median
Solomon Islands,SLB,Female,40,0.005967073165873818,6,mx_pred_median
Solomon Islands,SLB,Female,45,0.00904209403851544,6,mx_pred_median
Solomon Islands,SLB,Female,50,0.013117802484084775,6,mx_pred_median
Solomon Islands,SLB,Female,55,0.019355616921596965,6,mx_pred_median
Solomon Islands,SLB,Female,60,0.02697199938056336,6,mx_pred_median
Solomon Islands,SLB,Female,65,0.038244515738605,6,mx_pred_median
Solomon Islands,SLB,Female,70,0.05926032888608115,6,mx_pred_median
Solomon Islands,SLB,Female,75,0.09195128506061204,6,mx_pred_median
Solomon Islands,SLB,Female,80,0.14580454248267147,6,mx_pred_median
Solomon Islands,SLB,Female,85,0.26119624182536777,6,mx_pred_median
Solomon Islands,SLB,Female,0,0.0033622755201509844,6,mx_pred_qm
Solomon Islands,SLB,Female,5,3.91278951760462e-4,6,mx_pred_qm
Solomon Islands,SLB,Female,10,3.703434413484948e-4,6,mx_pred_qm
Solomon Islands,SLB,Female,15,9.154545985275409e-4,6,mx_pred_qm
Solomon Islands,SLB,Female,20,0.001488877814498112,6,mx_pred_qm
Solomon Islands,SLB,Female,25,0.0020143979409767126,6,mx_pred_qm
Solomon Islands,SLB,Female,30,0.002697046941546113,6,mx_pred_qm
Solomon Islands,SLB,Female,35,0.0038922954238202238,6,mx_pred_qm
Solomon Islands,SLB,Female,40,0.006051994011094518,6,mx_pred_qm
Solomon Islands,SLB,Female,45,0.009193927229138895,6,mx_pred_qm
Solomon Islands,SLB,Female,50,0.013350670542729379,6,mx_pred_qm
Solomon Islands,SLB,Female,55,0.01970204059638428,6,mx_pred_qm
Solomon Islands,SLB,Female,60,0.027458006384728534,6,mx_pred_qm
Solomon Islands,SLB,Female,65,0.03896757529531744,6,mx_pred_qm
Solomon Islands,SLB,Female,70,0.0605257997084605,6,mx_pred_qm
Solomon Islands,SLB,Female,75,0.09435776975210998,6,mx_pred_qm
Solomon Islands,SLB,Female,80,0.1507900362424018,6,mx_pred_qm
Solomon Islands,SLB,Female,85,0.27329129689682785,6,mx_pred_qm
Solomon Islands,SLB,Female,0,0.0029953688519872095,6,mx_WM
Solomon Islands,SLB,Female,5,3.439216928721291e-4,6,mx_WM
Solomon Islands,SLB,Female,10,3.454098079152694e-4,6,mx_WM
Solomon Islands,SLB,Female,15,9.056708508985727e-4,6,mx_WM
Solomon Islands,SLB,Female,20,0.0014575078194580438,6,mx_WM
Solomon Islands,SLB,Female,25,0.0019470777374648472,6,mx_WM
Solomon Islands,SLB,Female,30,0.0026164903644432776,6,mx_WM
Solomon Islands,SLB,Female,35,0.003856681421598665,6,mx_WM
Solomon Islands,SLB,Female,40,0.005932247375920524,6,mx_WM
Solomon Islands,SLB,Female,45,0.008774844732263495,6,mx_WM
Solomon Islands,SLB,Female,50,0.012633163844003968,6,mx_WM
Solomon Islands,SLB,Female,55,0.018801361172967598,6,mx_WM
Solomon Islands,SLB,Female,60,0.02575195248795218,6,mx_WM
Solomon Islands,SLB,Female,65,0.03690068525866015,6,mx_WM
Solomon Islands,SLB,Female,70,0.057555190424631315,6,mx_WM
Solomon Islands,SLB,Female,75,0.08781833507616371,6,mx_WM
Solomon Islands,SLB,Female,80,0.14246445664987714,6,mx_WM
Solomon Islands,SLB,Female,85,0.2752907951801799,6,mx_WM
Solomon Islands,SLB,Male,0,0.004807931771336793,6,mx_pred_mean
Solomon Islands,SLB,Male,5,5.522286134890825e-4,6,mx_pred_mean
Solomon Islands,SLB,Male,10,4.8624811295031983e-4,6,mx_pred_mean
Solomon Islands,SLB,Male,15,0.001597313282383642,6,mx_pred_mean
Solomon Islands,SLB,Male,20,0.003283446857510407,6,mx_pred_mean
Solomon Islands,SLB,Male,25,0.004187906359896441,6,mx_pred_mean
Solomon Islands,SLB,Male,30,0.005505500988250279,6,mx_pred_mean
Solomon Islands,SLB,Male,35,0.00730657831032349,6,mx_pred_mean
Solomon Islands,SLB,Male,40,0.010148051371258493,6,mx_pred_mean
Solomon Islands,SLB,Male,45,0.014042407759292918,6,mx_pred_mean
Solomon Islands,SLB,Male,50,0.019622023078182553,6,mx_pred_mean
Solomon Islands,SLB,Male,55,0.026749722951425067,6,mx_pred_mean
Solomon Islands,SLB,Male,60,0.03780528021967344,6,mx_pred_mean
Solomon Islands,SLB,Male,65,0.051197889404416,6,mx_pred_mean
Solomon Islands,SLB,Male,70,0.0703218523142958,6,mx_pred_mean
Solomon Islands,SLB,Male,75,0.09960131819669187,6,mx_pred_mean
Solomon Islands,SLB,Male,80,0.15328776235786817,6,mx_pred_mean
Solomon Islands,SLB,Male,85,0.2646209156369098,6,mx_pred_mean
Solomon Islands,SLB,Male,0,0.004854927180289309,6,mx_pred_median
Solomon Islands,SLB,Male,5,5.576264042150075e-4,6,mx_pred_median
Solomon Islands,SLB,Male,10,4.910009734332248e-4,6,mx_pred_median
Solomon Islands,SLB,Male,15,0.0016129263140365509,6,mx_pred_median
Solomon Islands,SLB,Male,20,0.0033155410999375734,6,mx_pred_median
Solomon Islands,SLB,Male,25,0.004228841294375235,6,mx_pred_median
Solomon Islands,SLB,Male,30,0.005559314828116682,6,mx_pred_median
Solomon Islands,SLB,Male,35,0.007377996885309169,6,mx_pred_median
Solomon Islands,SLB,Male,40,0.010247244090070901,6,mx_pred_median
Solomon Islands,SLB,Male,45,0.014179666091297595,6,mx_pred_median
Solomon Islands,SLB,Male,50,0.019813819684892424,6,mx_pred_median
Solomon Islands,SLB,Male,55,0.027011189675425453,6,mx_pred_median
Solomon Islands,SLB,Male,60,0.038174810131699245,6,mx_pred_median
Solomon Islands,SLB,Male,65,0.05169832615445693,6,mx_pred_median
Solomon Islands,SLB,Male,70,0.07100921735294115,6,mx_pred_median
Solomon Islands,SLB,Male,75,0.1005748770788642,6,mx_pred_median
Solomon Islands,SLB,Male,80,0.15478608251340187,6,mx_pred_median
Solomon Islands,SLB,Male,85,0.2672074681794989,6,mx_pred_median
Solomon Islands,SLB,Male,0,0.00368717125872481,6,mx_pred_qm
Solomon Islands,SLB,Male,5,4.3745421150924836e-4,6,mx_pred_qm
Solomon Islands,SLB,Male,10,3.985242580739149e-4,6,mx_pred_qm
Solomon Islands,SLB,Male,15,0.001355738143850919,6,mx_pred_qm
Solomon Islands,SLB,Male,20,0.0028867662114089488,6,mx_pred_qm
Solomon Islands,SLB,Male,25,0.0038122626355119645,6,mx_pred_qm
Solomon Islands,SLB,Male,30,0.005183182853384046,6,mx_pred_qm
Solomon Islands,SLB,Male,35,0.007101309790188788,6,mx_pred_qm
Solomon Islands,SLB,Male,40,0.01015649796989834,6,mx_pred_qm
Solomon Islands,SLB,Male,45,0.014426244671779564,6,mx_pred_qm
Solomon Islands,SLB,Male,50,0.02061202404209454,6,mx_pred_qm
Solomon Islands,SLB,Male,55,0.028600744519735818,6,mx_pred_qm
Solomon Islands,SLB,Male,60,0.040926917838607794,6,mx_pred_qm
Solomon Islands,SLB,Male,65,0.055786072636554454,6,mx_pred_qm
Solomon Islands,SLB,Male,70,0.07661275784224296,6,mx_pred_qm
Solomon Islands,SLB,Male,75,0.10770457341540411,6,mx_pred_qm
Solomon Islands,SLB,Male,80,0.163213957853711,6,mx_pred_qm
Solomon Islands,SLB,Male,85,0.27502901238159944,6,mx_pred_qm
Solomon Islands,SLB,Male,0,0.0035042741992877126,6,mx_WM
Solomon Islands,SLB,Male,5,4.120827648447807e-4,6,mx_WM
Solomon Islands,SLB,Male,10,3.9909640323014333e-4,6,mx_WM
Solomon Islands,SLB,Male,15,0.001440699367343355,6,mx_WM
Solomon Islands,SLB,Male,20,0.0030151604866043664,6,mx_WM
Solomon Islands,SLB,Male,25,0.0038519636519164504,6,mx_WM
Solomon Islands,SLB,Male,30,0.005166785109899759,6,mx_WM
Solomon Islands,SLB,Male,35,0.007185673219225258,6,mx_WM
Solomon Islands,SLB,Male,40,0.010159945871331835,6,mx_WM
Solomon Islands,SLB,Male,45,0.014032899469711892,6,mx_WM
Solomon Islands,SLB,Male,50,0.019691522066887176,6,mx_WM
Solomon Islands,SLB,Male,55,0.02748886951718809,6,mx_WM
Solomon Islands,SLB,Male,60,0.03853234561099897,6,mx_WM
Solomon Islands,SLB,Male,65,0.05310380248939536,6,mx_WM
Solomon Islands,SLB,Male,70,0.07397479382658999,6,mx_WM
Solomon Islands,SLB,Male,75,0.10446875332424967,6,mx_WM
Solomon Islands,SLB,Male,80,0.16218204810152406,6,mx_WM
Solomon Islands,SLB,Male,85,0.3010627750681166,6,mx_WM
Syrian Arab Republic,SYR,Female,0,0.003942156822369635,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,5,7.492689105001544e-4,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,10,7.652337253181177e-4,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,15,3.8970038295614736e-4,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,20,4.684775350002188e-4,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,25,5.768777464671825e-4,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,30,7.339863270904894e-4,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,35,9.347441214309873e-4,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,40,0.0013137723019482318,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,45,0.002300196753646808,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,50,0.0037458006576512994,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,55,0.005892976217437704,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,60,0.010738504542305545,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,65,0.017457159694571588,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,70,0.02898335312998765,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,75,0.05170144853563828,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,80,0.10215902505395566,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,85,0.26156350367136544,6,mx_pred_mean
Syrian Arab Republic,SYR,Female,0,0.003896732926351208,6,mx_pred_median
Syrian Arab Republic,SYR,Female,5,7.40635384586809e-4,6,mx_pred_median
Syrian Arab Republic,SYR,Female,10,7.564162432302919e-4,6,mx_pred_median
Syrian Arab Republic,SYR,Female,15,3.852100213415881e-4,6,mx_pred_median
Syrian Arab Republic,SYR,Female,20,4.630794557771735e-4,6,mx_pred_median
Syrian Arab Republic,SYR,Female,25,5.702306149725205e-4,6,mx_pred_median
Syrian Arab Republic,SYR,Female,30,7.255288962720305e-4,6,mx_pred_median
Syrian Arab Republic,SYR,Female,35,9.239734388607805e-4,6,mx_pred_median
Syrian Arab Republic,SYR,Female,40,0.0012986342292827932,6,mx_pred_median
Syrian Arab Republic,SYR,Female,45,0.00227369250664002,6,mx_pred_median
Syrian Arab Republic,SYR,Female,50,0.0037026392951673395,6,mx_pred_median
Syrian Arab Republic,SYR,Female,55,0.005825073809948228,6,mx_pred_median
Syrian Arab Republic,SYR,Female,60,0.010614769050364898,6,mx_pred_median
Syrian Arab Republic,SYR,Female,65,0.01725600782708534,6,mx_pred_median
Syrian Arab Republic,SYR,Female,70,0.028649389546557557,6,mx_pred_median
Syrian Arab Republic,SYR,Female,75,0.0511057134271417,6,mx_pred_median
Syrian Arab Republic,SYR,Female,80,0.10098188747661155,6,mx_pred_median
Syrian Arab Republic,SYR,Female,85,0.2585496120561043,6,mx_pred_median
Syrian Arab Republic,SYR,Female,0,0.0033292619369414806,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,5,6.606421596701824e-4,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,10,6.989634502570428e-4,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,15,3.6616556117990344e-4,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,20,4.5000097560829574e-4,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,25,5.633981758771131e-4,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,30,7.254253801738095e-4,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,35,9.312665911359308e-4,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,40,0.001315280807788786,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,45,0.002308650991380448,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,50,0.0037631186182759883,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,55,0.005921069174654085,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,60,0.010790980825643632,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,65,0.017557757922366878,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,70,0.02922041382579684,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,75,0.052370151504149934,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,80,0.10428925997861052,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,85,0.27014521466481645,6,mx_pred_qm
Syrian Arab Republic,SYR,Female,0,0.0028313399522776816,6,mx_WM
Syrian Arab Republic,SYR,Female,5,6.087577962868542e-4,6,mx_WM
Syrian Arab Republic,SYR,Female,10,6.656835843480339e-4,6,mx_WM
Syrian Arab Republic,SYR,Female,15,3.6083112270507065e-4,6,mx_WM
Syrian Arab Republic,SYR,Female,20,4.4210852295902735e-4,6,mx_WM
Syrian Arab Republic,SYR,Female,25,5.443356415592219e-4,6,mx_WM
Syrian Arab Republic,SYR,Female,30,6.990563085604986e-4,6,mx_WM
Syrian Arab Republic,SYR,Female,35,8.771673147162846e-4,6,mx_WM
Syrian Arab Republic,SYR,Female,40,0.0012365698789632384,6,mx_WM
Syrian Arab Republic,SYR,Female,45,0.002178915637486766,6,mx_WM
Syrian Arab Republic,SYR,Female,50,0.003623884177901752,6,mx_WM
Syrian Arab Republic,SYR,Female,55,0.005548589427098968,6,mx_WM
Syrian Arab Republic,SYR,Female,60,0.010043159921255552,6,mx_WM
Syrian Arab Republic,SYR,Female,65,0.015591766421777259,6,mx_WM
Syrian Arab Republic,SYR,Female,70,0.026367666596641033,6,mx_WM
Syrian Arab Republic,SYR,Female,75,0.04932133599977548,6,mx_WM
Syrian Arab Republic,SYR,Female,80,0.10034962717605757,6,mx_WM
Syrian Arab Republic,SYR,Female,85,0.2613957313285253,6,mx_WM
Syrian Arab Republic,SYR,Male,0,0.004764204283291895,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,5,8.424204541470571e-4,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,10,0.0011168844395232842,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,15,7.515563182985435e-4,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,20,8.182744063009511e-4,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,25,9.884763944554252e-4,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,30,0.0010847627541469259,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,35,0.00139273971390364,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,40,0.0021288949882711217,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,45,0.0036671495760287475,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,50,0.006298799703407355,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,55,0.010120539961089983,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,60,0.01689146756989781,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,65,0.0245522735870578,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,70,0.03664160018190034,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,75,0.055386425290890835,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,80,0.09038942423287269,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,85,0.17921465899627362,6,mx_pred_mean
Syrian Arab Republic,SYR,Male,0,0.004817403134439573,6,mx_pred_median
Syrian Arab Republic,SYR,Male,5,8.518272296921566e-4,6,mx_pred_median
Syrian Arab Republic,SYR,Male,10,0.0011293559805224248,6,mx_pred_median
Syrian Arab Republic,SYR,Male,15,7.599484716002977e-4,6,mx_pred_median
Syrian Arab Republic,SYR,Male,20,8.274115582260739e-4,6,mx_pred_median
Syrian Arab Republic,SYR,Male,25,9.995140841607233e-4,6,mx_pred_median
Syrian Arab Republic,SYR,Male,30,0.0010968756126342896,6,mx_pred_median
Syrian Arab Republic,SYR,Male,35,0.001408291555999761,6,mx_pred_median
Syrian Arab Republic,SYR,Male,40,0.002152667009967852,6,mx_pred_median
Syrian Arab Republic,SYR,Male,45,0.003708098312235463,6,mx_pred_median
Syrian Arab Republic,SYR,Male,50,0.006369134409458008,6,mx_pred_median
Syrian Arab Republic,SYR,Male,55,0.01023354961955747,6,mx_pred_median
Syrian Arab Republic,SYR,Male,60,0.01708008388764646,6,mx_pred_median
Syrian Arab Republic,SYR,Male,65,0.024826433272543094,6,mx_pred_median
Syrian Arab Republic,SYR,Male,70,0.03705075371898226,6,mx_pred_median
Syrian Arab Republic,SYR,Male,75,0.05600489041527383,6,mx_pred_median
Syrian Arab Republic,SYR,Male,80,0.09139874567233175,6,mx_pred_median
Syrian Arab Republic,SYR,Male,85,0.18121583556228715,6,mx_pred_median
Syrian Arab Republic,SYR,Male,0,0.0036535755406447304,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,5,6.673217830034156e-4,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,10,9.153723197862558e-4,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,15,6.378814084682258e-4,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,20,7.194047343710548e-4,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,25,8.997976502999925e-4,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,30,0.0010212384375956269,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,35,0.0013535898133274576,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,40,0.002130631143001701,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,45,0.0037673245901243256,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,50,0.006616485402604358,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,55,0.010820677074148084,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,60,0.018285913624944913,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,65,0.026752116501011742,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,70,0.03991884140408492,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,75,0.05989148714044884,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,80,0.09624100154258806,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,85,0.18626041823709868,6,mx_pred_qm
Syrian Arab Republic,SYR,Male,0,0.0033154348678270766,6,mx_WM
Syrian Arab Republic,SYR,Male,5,6.587096954266292e-4,6,mx_WM
Syrian Arab Republic,SYR,Male,10,9.416654660130916e-4,6,mx_WM
Syrian Arab Republic,SYR,Male,15,6.721025036876367e-4,6,mx_WM
Syrian Arab Republic,SYR,Male,20,7.538096501542189e-4,6,mx_WM
Syrian Arab Republic,SYR,Male,25,9.156816040821855e-4,6,mx_WM
Syrian Arab Republic,SYR,Male,30,0.0010158845874799764,6,mx_WM
Syrian Arab Republic,SYR,Male,35,0.0012959813430460745,6,mx_WM
Syrian Arab Republic,SYR,Male,40,0.0020367112756920886,6,mx_WM
Syrian Arab Republic,SYR,Male,45,0.0036417991638206916,6,mx_WM
Syrian Arab Republic,SYR,Male,50,0.006513432510664686,6,mx_WM
Syrian Arab Republic,SYR,Male,55,0.010382255033263213,6,mx_WM
Syrian Arab Republic,SYR,Male,60,0.017361882206610228,6,mx_WM
Syrian Arab Republic,SYR,Male,65,0.024839815412809153,6,mx_WM
Syrian Arab Republic,SYR,Male,70,0.03732723862128534,6,mx_WM
Syrian Arab Republic,SYR,Male,75,0.05854231682961602,6,mx_WM
Syrian Arab Republic,SYR,Male,80,0.10019753357155013,6,mx_WM
Syrian Arab Republic,SYR,Male,85,0.20984166101122956,6,mx_WM
Tajikistan,TJK,Female,0,0.006666454693933071,6,mx_pred_mean
Tajikistan,TJK,Female,5,1.2402135328226812e-4,6,mx_pred_mean
Tajikistan,TJK,Female,10,1.420409269282496e-4,6,mx_pred_mean
Tajikistan,TJK,Female,15,4.5035308853957684e-4,6,mx_pred_mean
Tajikistan,TJK,Female,20,7.126102757998914e-4,6,mx_pred_mean
Tajikistan,TJK,Female,25,9.592392679639739e-4,6,mx_pred_mean
Tajikistan,TJK,Female,30,0.0012818556721955806,6,mx_pred_mean
Tajikistan,TJK,Female,35,0.001678181507211689,6,mx_pred_mean
Tajikistan,TJK,Female,40,0.0023564942347059086,6,mx_pred_mean
Tajikistan,TJK,Female,45,0.0034864574602505526,6,mx_pred_mean
Tajikistan,TJK,Female,50,0.005530343899547794,6,mx_pred_mean
Tajikistan,TJK,Female,55,0.010015624314499356,6,mx_pred_mean
Tajikistan,TJK,Female,60,0.018377181178456336,6,mx_pred_mean
Tajikistan,TJK,Female,65,0.033869689304828206,6,mx_pred_mean
Tajikistan,TJK,Female,70,0.05723570706214579,6,mx_pred_mean
Tajikistan,TJK,Female,75,0.09502903192210989,6,mx_pred_mean
Tajikistan,TJK,Female,80,0.1522105822321738,6,mx_pred_mean
Tajikistan,TJK,Female,85,0.23157644999675886,6,mx_pred_mean
Tajikistan,TJK,Female,0,0.0065823155764307304,6,mx_pred_median
Tajikistan,TJK,Female,5,1.2245604642941975e-4,6,mx_pred_median
