Country,iso3,sex,age,Nx,Dxhat_WM,Dx_expected,Dx_observed,GHE_2019,Dxhat_spinoff
Chad,TCD,Male,10,1094282,2465.71819049185,2534.41932302289,NA,NA,2550.7795347570764
Chad,TCD,Male,15,928896,1552.61625771393,1557.45302963139,NA,NA,2699.6600258689064
Chad,TCD,Male,20,769725,1740.28856715778,1678.43012527509,NA,NA,3225.2843279264275
Chad,TCD,Male,25,623114,1738.78293274983,1647.93169780189,NA,NA,3227.351911807156
Chad,TCD,Male,30,495761,1886.2210405066,1717.06146674114,NA,NA,3256.4808771013627
Chad,TCD,Male,35,390868,2108.38279758982,1874.63667535267,NA,NA,3481.4195957353672
Chad,TCD,Male,40,305919,2515.63253461927,2165.38835059717,NA,NA,3137.247294266483
Chad,TCD,Male,45,235439,2615.67738465141,2228.41843404179,NA,NA,2710.6107358370764
Chad,TCD,Male,50,177726,2949.48656937699,2455.12341159257,NA,NA,2491.497670251125
Chad,TCD,Male,55,140405,3286.77112452848,2697.07760287995,NA,NA,2557.847615039844
Chad,TCD,Male,60,110762,3985.31816098097,3190.13551369668,NA,NA,2959.1342999295643
Chad,TCD,Male,65,82769,4200.13772587963,3357.87686479928,NA,NA,3303.2204758488438
Chad,TCD,Male,70,51956,3991.81433113721,3174.88629996008,NA,NA,3269.1138198879394
Chad,TCD,Male,75,31137,3441.16387802959,2757.05784357725,NA,NA,3159.776101082711
Chad,TCD,Male,80,14662,2468.50143343446,1955.9658152812,NA,NA,2387.6447736442
Chad,TCD,Male,85,5806,1617.80476663561,1322.61513808776,NA,NA,1796.5570412911381
Togo,TGO,Female,0,608386,7034.12809783976,8234.26871739974,NA,NA,6488.56635285899
Togo,TGO,Female,5,558500,693.781616711705,804.33563678135,NA,NA,1458.6110012006666
Togo,TGO,Female,10,510126,461.287850054705,498.667230066777,NA,NA,735.3239935002891
Togo,TGO,Female,15,443717,475.537361775325,486.148387470959,NA,NA,1016.5934931442818
Togo,TGO,Female,20,370592,538.628888291101,529.964336556324,NA,NA,1123.1125773205392
Togo,TGO,Female,25,315163,622.671863485303,594.645023301387,NA,NA,1113.2677807646028
Togo,TGO,Female,30,283651,796.074571626359,742.784660685242,NA,NA,1093.9579559353829
Togo,TGO,Female,35,249497,986.785108378509,906.57285131387,NA,NA,1104.7074807404347
Togo,TGO,Female,40,209402,1155.40176263238,1040.10717233594,NA,NA,1081.9757970344679
Togo,TGO,Female,45,168046,1242.04727344447,1081.83664765533,NA,NA,1040.2663066464143
Togo,TGO,Female,50,131103,1379.90367061066,1168.42530894308,NA,NA,1154.4075095512744
Togo,TGO,Female,55,102250,1512.64121194144,1259.18691776276,NA,NA,1311.5663080121524
Togo,TGO,Female,60,78350,1769.17893117445,1459.48839929586,NA,NA,1684.5282659514496
Togo,TGO,Female,65,57840,1913.33451756192,1578.41740395614,NA,NA,2039.8550077752107
Togo,TGO,Female,70,38952,2007.0313078219301,1686.91403978657,NA,NA,2345.7708115661785
Togo,TGO,Female,75,21789,1675.36682645842,1439.66689851915,NA,NA,2201.198309469427
Togo,TGO,Female,80,9111,1128.21232019538,977.512959356842,NA,NA,1582.196358538209
Togo,TGO,Female,85,2858,657.034178320601,577.953233173629,NA,NA,963.576613159749
Togo,TGO,Male,0,611674,8546.61515418089,9818.94554265378,NA,NA,7732.473106762188
Togo,TGO,Male,5,561621,750.705820011076,867.973086643429,NA,NA,1057.7519669749577
Togo,TGO,Male,10,513865,631.65090543245606,695.839000950922,NA,NA,612.4388752749138
Togo,TGO,Male,15,447288,720.423667915942,760.519687695985,NA,NA,805.233423490114
Togo,TGO,Male,20,373141,841.442260692217,860.670428462535,NA,NA,1057.0178926015712
Togo,TGO,Male,25,316365,837.448132663736,837.719217036867,NA,NA,938.6967506691644
Togo,TGO,Male,30,283604,1004.16961841,973.340011824903,NA,NA,992.2064569153281
Togo,TGO,Male,35,247805,1275.2886910575,1193.46299413471,NA,NA,1044.0315870438017
Togo,TGO,Male,40,205162,1629.72510799859,1488.69903201944,NA,NA,1176.0049493174608
Togo,TGO,Male,45,161907,1843.18454750824,1660.83311771195,NA,NA,1265.1204984296933
Togo,TGO,Male,50,123729,2079.15784634773,1847.57251976624,NA,NA,1417.5570090996873
Togo,TGO,Male,55,93632,2242.24075351239,1942.50707611787,NA,NA,1587.1127934783606
Togo,TGO,Male,60,69662,2508.63478742279,2136.54913635306,NA,NA,1839.5905413710427
Togo,TGO,Male,65,50085,2561.92362468802,2169.93271660857,NA,NA,2062.593302207031
Togo,TGO,Male,70,32819,2473.17875060938,2101.07908233157,NA,NA,2257.6723523382543
Togo,TGO,Male,75,17933,1940.07360614197,1639.96838005225,NA,NA,2096.5080658028646
Togo,TGO,Male,80,7068,1166.01889754026,983.772380654751,NA,NA,1403.9737367005064
Togo,TGO,Male,85,2044,590.672400398433,515.359020194536,NA,NA,806.1366992093818
Thailand,THA,Female,0,1745635,2242.52691034923,2801.79328551829,NA,NA,2417.9743031423804
Thailand,THA,Female,5,1867110,496.281710934001,568.58152930883,NA,NA,387.2725745907588
Thailand,THA,Female,10,1996569,836.956688914352,830.309534863689,NA,NA,581.2200238331823
Thailand,THA,Female,15,2133660,1060.53588013298,964.683300167716,NA,NA,1039.892083197565
Thailand,THA,Female,20,2357993,1397.16268615233,1233.43083077577,NA,NA,1029.147948258365
Thailand,THA,Female,25,2395209,1797.29779817457,1621.51028728815,NA,NA,1196.5040105795374
Thailand,THA,Female,30,2234972,2207.66856347025,2054.71526199964,NA,NA,1723.140329352815
Thailand,THA,Female,35,2401260,3357.22013998977,3207.92294931032,NA,NA,2951.6520189306284
Thailand,THA,Female,40,2728488,4914.81285211305,4789.32166486592,NA,NA,4627.767524223156
Thailand,THA,Female,45,2925115,6913.82796343554,6887.15686647804,NA,NA,6975.588418203491
Thailand,THA,Female,50,2940319,9352.6569465459,9530.50944365279,NA,NA,9554.45219911565
Thailand,THA,Female,55,2676632,11424.2727431069,11777.7602499686,NA,NA,12171.441640794488
Thailand,THA,Female,60,2328611,15679.3113279302,16081.7318968708,NA,NA,16606.467072675187
Thailand,THA,Female,65,1763670,19135.9577928144,19340.7971001401,NA,NA,18350.502154889182
Thailand,THA,Female,70,1269430,22441.4150893373,22269.9446259092,NA,NA,22168.81182182883
Thailand,THA,Female,75,901462,26668.9710497823,26325.2245280695,NA,NA,27357.520198964052
Thailand,THA,Female,80,633731,31416.0970378217,31310.0901051316,NA,NA,32129.686229602088
Thailand,THA,Female,85,534052,60231.6856166528,60625.6323058624,NA,NA,52643.72504964467
Thailand,THA,Male,0,1850417,3189.3350918796,3632.10282038199,NA,NA,3116.96673007584
Thailand,THA,Male,5,1976670,660.712613985271,713.985976839308,NA,NA,520.7263194286255
Thailand,THA,Male,10,2117236,1335.71053948747,1307.63723848098,NA,NA,953.9076674505939
Thailand,THA,Male,15,2244846,3271.04626692922,2995.33161912783,NA,NA,3302.6753861558095
Thailand,THA,Male,20,2449911,5116.88684605656,4593.77775266976,NA,NA,3557.0922665586854
Thailand,THA,Male,25,2427195,6574.7817193094,6067.8780138408,NA,NA,3776.3058009189554
Thailand,THA,Male,30,2231722,7745.40743252181,7329.38694482936,NA,NA,4972.570740702781
Thailand,THA,Male,35,2361773,9719.23319493488,9255.74517728485,NA,NA,8220.163392549655
Thailand,THA,Male,40,2580352,12328.4748719646,11822.8857681677,NA,NA,12360.963719576375
Thailand,THA,Male,45,2680302,14823.7255381129,14511.3638635416,NA,NA,16151.014696149916
Thailand,THA,Male,50,2658634,18193.8743484975,18172.5475734297,NA,NA,20404.195124991355
Thailand,THA,Male,55,2405809,20913.2591694282,21167.8791925575,NA,NA,23810.2966684878
Thailand,THA,Male,60,2039042,24461.9461076117,24810.0099058726,NA,NA,27538.13722344666
Thailand,THA,Male,65,1493033,26352.8802366213,26453.5815576137,NA,NA,27057.169929586962
Thailand,THA,Male,70,1012908,27586.3606672598,27123.4448055472,NA,NA,28487.911644183365
Thailand,THA,Male,75,682768,29173.7713313682,28327.7947468169,NA,NA,31193.190698553088
Thailand,THA,Male,80,437181,28346.150792977,27747.1797459883,NA,NA,31103.583412744418
Thailand,THA,Male,85,316261,40177.0750285925,39858.8688306304,NA,NA,41105.65357180858
Tajikistan,TJK,Female,0,659215,3471.54738756524,4103.31625046629,NA,NA,2958.346648927414
Tajikistan,TJK,Female,5,594212,55.5023444723984,66.6549034040795,NA,NA,64.33368266590311
Tajikistan,TJK,Female,10,474742,56.5768140860299,60.5953667309814,NA,NA,63.34458714663365
Tajikistan,TJK,Female,15,395366,169.641517941468,166.637258510199,NA,NA,98.99580663599436
Tajikistan,TJK,Female,20,408356,288.621955195828,275.708918625965,NA,NA,151.71671768890374
Tajikistan,TJK,Female,25,402207,379.407522179773,364.582123164738,NA,NA,209.20386791278042
Tajikistan,TJK,Female,30,394608,483.608476870008,461.534709934308,NA,NA,259.19125201780423
Tajikistan,TJK,Female,35,301815,481.765834462202,451.435482145811,NA,NA,304.03577869031653
Tajikistan,TJK,Female,40,237877,558.497075940671,511.020926097943,NA,NA,352.4827116293029
Tajikistan,TJK,Female,45,209749,740.074250109843,677.658184608142,NA,NA,474.5186141389843
Tajikistan,TJK,Female,50,191873,1074.26024031885,984.674709378447,NA,NA,781.1268283910888
Tajikistan,TJK,Female,55,170456,1676.29627913018,1554.27115664967,NA,NA,1348.5962757281713
Tajikistan,TJK,Female,60,128115,2226.41961496955,2062.26231441107,NA,NA,1906.4535840785638
Tajikistan,TJK,Female,65,75463,2329.01139592976,2186.48281620958,NA,NA,1966.9279860291745
Tajikistan,TJK,Female,70,41881,2198.85629373859,2053.17300940142,NA,NA,2174.5363572433216
Tajikistan,TJK,Female,75,20640,1993.33156780522,1839.06938028528,NA,NA,2329.6352148195897
Tajikistan,TJK,Female,80,16933,2825.9981976833,2535.91609769157,NA,NA,4035.838736924939
Tajikistan,TJK,Female,85,8396,2206.81851108813,1952.18073151645,NA,NA,4648.613294095155
Tajikistan,TJK,Male,0,697535,4528.21722893299,5534.3768280963,NA,NA,3855.2492798769467
Tajikistan,TJK,Male,5,626648,66.0579769387752,83.8235906445242,NA,NA,113.6518885523583
Tajikistan,TJK,Male,10,502336,86.7452209645212,96.9525867695702,NA,NA,90.02122256118624
Tajikistan,TJK,Male,15,415923,262.265916707724,268.639459174017,NA,NA,127.823756973995
Tajikistan,TJK,Male,20,425447,482.383811109057,477.693474395903,NA,NA,221.42756917939707
Tajikistan,TJK,Male,25,412512,595.474096151102,586.765134511669,NA,NA,413.0746067055821
Tajikistan,TJK,Male,30,391557,764.311608886727,738.253551339123,NA,NA,646.9751348687397
Tajikistan,TJK,Male,35,302351,835.071231101574,787.739767502758,NA,NA,750.9693550226624
Tajikistan,TJK,Male,40,234756,929.959485319115,846.31528867604,NA,NA,720.2653529772876
Tajikistan,TJK,Male,45,200017,1154.94445568803,1022.04185219589,NA,NA,884.9238239141283
Tajikistan,TJK,Male,50,180413,1621.95023885387,1401.77281704337,NA,NA,1303.8695664157633
Tajikistan,TJK,Male,55,158148,2476.40052310044,2138.00652282479,NA,NA,2036.659779101637
Tajikistan,TJK,Male,60,118135,3030.0408271367,2602.57100109565,NA,NA,2694.5275817403062
Tajikistan,TJK,Male,65,66177,2959.22217825738,2541.97563436467,NA,NA,2594.082912652474
Tajikistan,TJK,Male,70,36111,2780.57739983716,2387.45744920067,NA,NA,2776.326182321531
Tajikistan,TJK,Male,75,18974,2577.69521444855,2228.89957292126,NA,NA,2966.8448528927524
Tajikistan,TJK,Male,80,12860,3087.28867092776,2659.12667671123,NA,NA,3647.940258622431
Tajikistan,TJK,Male,85,5838,2082.89659483379,1772.4144768812,NA,NA,3565.206889539086
Turkmenistan,TKM,Female,0,325574,2091.64368734115,2533.60411909879,NA,NA,1708.120692692401
Turkmenistan,TKM,Female,5,331290,88.7915016567763,106.907506868978,NA,NA,63.2029208433852
Turkmenistan,TKM,Female,10,258868,74.4180982879848,80.9590828716531,NA,NA,48.557190771407484
Turkmenistan,TKM,Female,15,239581,193.765084359841,195.132148459882,NA,NA,134.9750569342572
Turkmenistan,TKM,Female,20,228374,197.402418494341,195.132148459882,NA,NA,145.6679253276692
Turkmenistan,TKM,Female,25,272219,253.499475321173,251.180744294103,NA,NA,203.8059659859301
Turkmenistan,TKM,Female,30,263077,301.234275154663,295.812033569502,NA,NA,256.0310914429147
Turkmenistan,TKM,Female,35,219238,332.618997294529,320.722520606934,NA,NA,268.13782972338055
Turkmenistan,TKM,Female,40,192430,458.864578692731,434.895586195162,NA,NA,374.75817626063207
Turkmenistan,TKM,Female,45,164173,612.01965007254,578.130886660395,NA,NA,438.2474276033574
Turkmenistan,TKM,Female,50,146005,814.213614670651,768.073350320812,NA,NA,655.423633956129
Turkmenistan,TKM,Female,55,138406,1651.38259434487,1576.62624207745,NA,NA,994.5289727417846
Turkmenistan,TKM,Female,60,112539,1512.51178359512,1449.99793297051,NA,NA,1531.9552745808546
Turkmenistan,TKM,Female,65,77329,2140.49604915217,2071.72217194641,NA,NA,1544.2043689810703
Turkmenistan,TKM,Female,70,39609,1775.73147826216,1705.33042510418,NA,NA,1742.4844161432534
Turkmenistan,TKM,Female,75,20362,1375.53761489953,1302.6108846657,NA,NA,1334.217594818247
Turkmenistan,TKM,Female,80,20416,1670.96325535272,1528.88114192237,NA,NA,3010.5782909731306
Turkmenistan,TKM,Female,85,12387,1662.14687280071,1473.87048304804,NA,NA,4272.618071066761
Turkmenistan,TKM,Male,0,335491,2796.58145529958,3466.70944604258,NA,NA,2393.3082063981683
Turkmenistan,TKM,Male,5,340575,108.84377370225,137.007678705875,NA,NA,97.40933239389611
Turkmenistan,TKM,Male,10,265315,101.222077675885,115.211002548122,NA,NA,80.04425015357226
Turkmenistan,TKM,Male,15,244979,242.071246735342,254.294555173782,NA,NA,153.65194883048906
Turkmenistan,TKM,Male,20,233163,267.954722315593,272.977420451856,NA,NA,248.82216774849852
Turkmenistan,TKM,Male,25,276035,432.318356378006,438.009397074841,NA,NA,405.9326705933714
Turkmenistan,TKM,Male,30,262120,681.862651994468,680.886645689801,NA,NA,521.169953426204
Turkmenistan,TKM,Male,35,213450,821.75405946789,799.211459117602,NA,NA,643.3513000183875
Turkmenistan,TKM,Male,40,186025,1113.23694472059,1045.20251861224,NA,NA,763.2104226751144
Turkmenistan,TKM,Male,45,155193,1439.12753474428,1318.1799390641,NA,NA,911.9424368158575
Turkmenistan,TKM,Male,50,137592,1790.25497574361,1612.9540356737,NA,NA,1312.2902773560238
Turkmenistan,TKM,Male,55,113456,2160.92505540777,1932.63861932075,NA,NA,1658.1108868935057
Turkmenistan,TKM,Male,60,88455,2555.73259974608,2266.85432040629,NA,NA,2203.6843398860856
Turkmenistan,TKM,Male,65,56121,2756.86657157145,2445.37947750788,NA,NA,1876.5401791394947
Turkmenistan,TKM,Male,70,29035,1799.12770494511,1590.11942255606,NA,NA,1985.9173510505423
Turkmenistan,TKM,Male,75,14452,1110.1315779734,968.395183580159,NA,NA,1358.245543782205
Turkmenistan,TKM,Male,80,12092,1528.4152001006,1305.72469554538,NA,NA,2327.0529277515675
Turkmenistan,TKM,Male,85,5761,913.406515317338,744.200800243273,NA,NA,2158.8749578333473
Timor-Leste,TLS,Female,0,87391,619.657860864267,752.758100762045,NA,NA,505.91982147634667
Timor-Leste,TLS,Female,5,75469,59.728001347074,70.5062683909354,NA,NA,35.753708481275105
Timor-Leste,TLS,Female,10,75645,43.8391739324709,47.6954168526916,NA,NA,27.16680093670992
Timor-Leste,TLS,Female,15,75478,44.7656955849852,45.6217030764876,NA,NA,41.91949961434778
Timor-Leste,TLS,Female,20,63953,51.0139633858406,50.8059875169975,NA,NA,45.50965597167948
Timor-Leste,TLS,Female,25,56841,56.0281039058008,55.9902719575075,NA,NA,38.871525270271796
Timor-Leste,TLS,Female,30,44520,57.5050688404573,57.0271288456095,NA,NA,33.82603596049698
Timor-Leste,TLS,Female,35,34122,62.780958331919,61.1745563980175,NA,NA,33.62605765433694
Timor-Leste,TLS,Female,40,23304,70.5369772820671,67.3956977266294,NA,NA,35.785830603788064
Timor-Leste,TLS,Female,45,26644,124.991181836756,119.238542131729,NA,NA,66.78358966711248
Timor-Leste,TLS,Female,50,23624,164.107671406323,156.565390103401,NA,NA,96.71820377375397
Timor-Leste,TLS,Female,55,19895,204.305235364325,197.002808739378,NA,NA,154.70356376855918
Timor-Leste,TLS,Female,60,15098,239.365311509118,231.219086046744,NA,NA,197.5195287910938
Timor-Leste,TLS,Female,65,10190,263.390455597148,257.140508249294,NA,NA,253.8885369125827
Timor-Leste,TLS,Female,70,9453,412.571010156458,400.226758807368,NA,NA,461.70901405025495
Timor-Leste,TLS,Female,75,6062,421.489152626619,403.337329471674,NA,NA,562.46887843106
Timor-Leste,TLS,Female,80,3176,371.520397357919,345.273343737963,NA,NA,558.1905987243896
Timor-Leste,TLS,Female,85,1335,302.312914576341,276.840789123232,NA,NA,538.8659858060693
Timor-Leste,TLS,Male,0,90693,750.913882197663,940.429197508506,NA,NA,687.7771455353482
Timor-Leste,TLS,Male,5,78325,69.1155953776031,85.0222648243633,NA,NA,43.04722224281769
Timor-Leste,TLS,Male,10,78085,58.6908485643649,66.3588408385274,NA,NA,36.58716991820406
Timor-Leste,TLS,Male,15,77508,75.3355084910332,79.8379803838532,NA,NA,68.55232340483215
Timor-Leste,TLS,Male,20,65832,91.8316111818762,94.3539768172812,NA,NA,75.63675582218342
Timor-Leste,TLS,Male,25,58282,83.0024520443782,85.0222648243633,NA,NA,64.51104131945175
Timor-Leste,TLS,Male,30,45340,76.1257426983805,76.7274097195473,NA,NA,55.73817992204526
Timor-Leste,TLS,Male,35,35045,79.237772467398,77.7642666076493,NA,NA,55.178795137568514
Timor-Leste,TLS,Male,40,23326,86.6077682967393,81.9116941600573,NA,NA,56.67522720163612
Timor-Leste,TLS,Male,45,27514,164.404208489745,151.381105662891,NA,NA,108.37134957147313
Timor-Leste,TLS,Male,50,24538,236.510804724934,213.59251894901,NA,NA,156.36051326887738
Timor-Leste,TLS,Male,55,20416,311.649377292413,279.951359787537,NA,NA,223.5410769923547
Timor-Leste,TLS,Male,60,15086,370.544962206122,330.757347304535,NA,NA,286.0650152247697
Timor-Leste,TLS,Male,65,9770,386.388242703567,344.236486849861,NA,NA,346.3631537506764
Timor-Leste,TLS,Male,70,8479,520.636551862875,463.47502898159,NA,NA,551.6925581773875
Timor-Leste,TLS,Male,75,4920,442.391418494943,391.931903702552,NA,NA,566.7724142417032
Timor-Leste,TLS,Male,80,2271,323.116080034514,280.98821667564,NA,NA,473.05926752405395
Timor-Leste,TLS,Male,85,812,218.188844383951,188.707953634562,NA,NA,369.4447602688781
Tonga,TON,Female,0,5938,16.8928138365697,22.3238917933491,NA,NA,10.082949144106689
Tonga,TON,Female,5,6018,1.60046939213395,2.02944470848628,NA,NA,1.2660233125880398
Tonga,TON,Female,10,5719,0.876077710283525,1.01472235424314,NA,NA,1.1378160105937567
Tonga,TON,Female,15,5494,1.89785680745296,2.02944470848628,NA,NA,2.098232863453739
Tonga,TON,Female,20,4650,2.91564208899996,3.04416706272942,NA,NA,2.2334724817593137
Tonga,TON,Female,25,3735,2.91323581267058,3.04416706272941,NA,NA,2.1272167948406793
Tonga,TON,Female,30,3221,3.91507180179429,4.05888941697255,NA,NA,2.427744313622389
Tonga,TON,Female,35,3300,4.97734402241744,5.07361177121569,NA,NA,3.38176378504638
Tonga,TON,Female,40,2796,7.09827285178841,7.10305647970197,NA,NA,4.077302865892973
Tonga,TON,Female,45,2613,10.1855694239391,10.1472235424314,NA,NA,5.792152904165243
Tonga,TON,Female,50,2442,14.2529052196489,14.2061129594039,NA,NA,7.912214948773352
Tonga,TON,Female,55,1916,17.1043492888661,17.2502800221333,NA,NA,9.463668802138233
Tonga,TON,Female,60,1567,21.0571719335668,21.3091694391059,NA,NA,14.977074331989085
Tonga,TON,Female,65,1247,24.8737040904082,25.3680588560785,NA,NA,23.285975800561705
Tonga,TON,Female,70,884,25.0468721833032,25.3680588560785,NA,NA,32.75506524966696
Tonga,TON,Female,75,632,29.4775371906036,29.426948273051,NA,NA,47.0888496966816
Tonga,TON,Female,80,392,31.5001200897516,30.4416706272942,NA,NA,58.158058025494675
Tonga,TON,Female,85,229,42.697437109553,40.5888941697255,NA,NA,91.0625642869891
Tonga,TON,Male,0,6263,13.8046133259482,19.2797247306196,NA,NA,8.533873709958572
Tonga,TON,Male,5,6420,1.51300116037056,2.02944470848628,NA,NA,1.2632996373550243
Tonga,TON,Male,10,6384,0.827544342670292,1.01472235424314,NA,NA,1.2733907668469233
Tonga,TON,Male,15,5925,4.5719340348418,5.07361177121569,NA,NA,3.724905014100075
Tonga,TON,Male,20,5048,6.61189264795099,7.10305647970197,NA,NA,5.087803806149678
Tonga,TON,Male,25,3707,5.6861425344144,6.08833412545883,NA,NA,4.133932875022464
Tonga,TON,Male,30,2889,5.77046790424203,6.08833412545883,NA,NA,4.022154058811727
Tonga,TON,Male,35,2773,7.91610939440124,8.11777883394511,NA,NA,5.219155267510294
Tonga,TON,Male,40,2530,11.2740671380579,11.1619458966745,NA,NA,6.800353101755581
Tonga,TON,Male,45,2351,16.8076874432315,16.2355576678902,NA,NA,9.793922030328742
Tonga,TON,Male,50,2414,25.672715476219,24.3533365018353,NA,NA,15.284803845050476
Tonga,TON,Male,55,1929,31.2807998936206,29.426948273051,NA,NA,18.573037176991136
Tonga,TON,Male,60,1396,33.6874492440198,31.4563929815373,NA,NA,22.463433550169405
Tonga,TON,Male,65,1093,40.303973071402,37.5447271069961,NA,NA,30.05369503978418
Tonga,TON,Male,70,761,43.5485734458939,40.5888941697255,NA,NA,35.889081102901514
Tonga,TON,Male,75,514,44.9091559521109,41.6036165239687,NA,NA,43.00975993804081
Tonga,TON,Male,80,326,43.5760952110769,39.5741718154824,NA,NA,48.20706458419377
Tonga,TON,Male,85,181,42.9183425162261,38.5594494612393,NA,NA,57.30120446711517
Trinidad and Tobago,TTO,Female,0,43461,98.5273155853077,135.486461806263,NA,NA,90.7960102062844
Trinidad and Tobago,TTO,Female,5,47290,5.93480961764976,7.96979187095662,NA,NA,8.479728326736852
Trinidad and Tobago,TTO,Female,10,47486,9.97151230793066,11.9546878064349,NA,NA,6.952215767282509
Trinidad and Tobago,TTO,Female,15,44187,16.9367680034308,18.928255693522,NA,NA,11.085440501556176
Trinidad and Tobago,TTO,Female,20,42419,31.4507387827673,33.8716154515657,NA,NA,13.8483394048181
Trinidad and Tobago,TTO,Female,25,48332,30.2421928327562,32.8753914676961,NA,NA,19.856159739629888
Trinidad and Tobago,TTO,Female,30,58058,68.3563230098113,73.7205748063488,NA,NA,31.827882735008174
Trinidad and Tobago,TTO,Female,35,63227,99.9629030365853,106.595966274045,NA,NA,48.05037735982938
Trinidad and Tobago,TTO,Female,40,50753,111.945733235723,115.561982128871,NA,NA,57.46156521831843
Trinidad and Tobago,TTO,Female,45,45610,130.007327471997,134.490237822393,NA,NA,81.80685349883164
Trinidad and Tobago,TTO,Female,50,42263,165.58878774627,171.350525225567,NA,NA,122.27000285905567
Trinidad and Tobago,TTO,Female,55,47710,257.317708624926,270.972923612525,NA,NA,211.3713820610281
Trinidad and Tobago,TTO,Female,60,39016,306.685526411517,319.787898822134,NA,NA,255.6627282272442
Trinidad and Tobago,TTO,Female,65,31557,374.941098892387,397.493369563962,NA,NA,324.0907952244891
Trinidad and Tobago,TTO,Female,70,23659,434.587246070338,457.266808596136,NA,NA,447.9396149911016
Trinidad and Tobago,TTO,Female,75,16809,421.742445678072,438.338552902614,NA,NA,654.7895374461295
Trinidad and Tobago,TTO,Female,80,9733,547.44431985486,541.945847225051,NA,NA,749.3066577042081
Trinidad and Tobago,TTO,Female,85,6974,653.533170044851,627.621109837834,NA,NA,1444.6542666646446
Trinidad and Tobago,TTO,Male,0,44905,119.293713947236,171.350525225567,NA,NA,112.32325083419312
Trinidad and Tobago,TTO,Male,5,48795,6.99825379960227,9.96223983869579,NA,NA,12.938304903848074
Trinidad and Tobago,TTO,Male,10,48834,12.7818207345403,15.9395837419133,NA,NA,11.78776996726309
Trinidad and Tobago,TTO,Male,15,45303,64.3655095018991,73.7205748063488,NA,NA,26.469869784273573
Trinidad and Tobago,TTO,Male,20,43277,118.345590690548,131.501565870784,NA,NA,36.892561192650575
Trinidad and Tobago,TTO,Male,25,48974,109.731276155971,122.535550015958,NA,NA,44.163423510599976
Trinidad and Tobago,TTO,Male,30,58775,145.649316113979,158.399613435263,NA,NA,60.895449282041675
Trinidad and Tobago,TTO,Male,35,62801,147.624458571668,157.403389451393,NA,NA,82.18435247929708
Trinidad and Tobago,TTO,Male,40,50492,157.001953399523,161.388285386872,NA,NA,94.33788442389911
Trinidad and Tobago,TTO,Male,45,44587,188.390812621802,189.28255693522,NA,NA,133.51439076903878
Trinidad and Tobago,TTO,Male,50,40452,335.968794565675,327.757690693091,NA,NA,206.48378881823731
Trinidad and Tobago,TTO,Male,55,44637,436.974241671133,423.395193144571,NA,NA,374.73134926790425
Trinidad and Tobago,TTO,Male,60,36701,590.893114529851,568.843894789529,NA,NA,432.1381821045234
Trinidad and Tobago,TTO,Male,65,28619,600.796812265394,576.813686660486,NA,NA,496.70703778033464
Trinidad and Tobago,TTO,Male,70,20301,628.084821230454,592.753270402399,NA,NA,570.5042134749824
Trinidad and Tobago,TTO,Male,75,12885,700.09050144948,662.488949273269,NA,NA,661.8446306078273
Trinidad and Tobago,TTO,Male,80,6717,547.256391359343,503.093111854137,NA,NA,618.037761025414
Trinidad and Tobago,TTO,Male,85,3892,718.477339474858,662.48894927327,NA,NA,837.6968711276121
Tunisia,TUN,Female,0,489091,1241.39504799746,1664.19475483594,1241.53658669724,NA,638.9238186351686
Tunisia,TUN,Female,5,491581,124.411993298779,159.489913715275,108.815811021043,NA,32.3718773814739
Tunisia,TUN,Female,10,411077,103.438568492478,119.89241789631,97.416059390267307,NA,55.816626525628664
Tunisia,TUN,Female,15,378336,102.682690719312,111.092974380985,128.506291110565,NA,67.37989792874544
Tunisia,TUN,Female,20,395179,160.450696836396,169.389287670016,140.942383798684,NA,90.09086059696254
Tunisia,TUN,Female,25,447386,209.131886679324,221.086018322554,213.486257812713,NA,125.41521940457613
Tunisia,TUN,Female,30,478775,312.260301677282,326.67934050646,287.066472884085,NA,177.8754914657313
Tunisia,TUN,Female,35,500670,441.166073034796,454.27127147868,389.664237561069,NA,275.1230074255097
Tunisia,TUN,Female,40,438966,569.539434640966,574.163689374991,545.115396162559,NA,367.1590065055143
Tunisia,TUN,Female,45,373368,717.216906130982,719.354507377862,711.966306394825,NA,482.3243858919535
Tunisia,TUN,Female,50,371644,1077.0526141766,1077.93183062738,961.724501214552,NA,768.4348676746833
Tunisia,TUN,Female,55,329381,1601.88428535309,1628.99698077464,1427.04163596168,NA,1113.2823242817767
Tunisia,TUN,Female,60,275014,2243.28498108393,2288.95524442405,1981.48410164033,NA,1657.769706320634
Tunisia,TUN,Female,65,221593,2976.10803650555,3065.50613465153,2553.54436529381,NA,2337.699054681432
Tunisia,TUN,Female,70,138201,3252.68401480974,3318.49013571714,3077.93294030951,NA,3135.1708833559755
Tunisia,TUN,Female,75,97107,4211.901578286,4246.83142658398,3642.73881656159,NA,4899.151250644556
Tunisia,TUN,Female,80,70645,5905.46906962008,5770.23508517472,5233.5223395835,NA,7428.030345199786
Tunisia,TUN,Female,85,49852,8685.99498115344,8319.87384374029,8898.0243183493,NA,12830.245703108087
Tunisia,TUN,Male,0,515063,1500.90717828283,2082.1683218139,1573.16572504708,NA,766.0718366974098
Tunisia,TUN,Male,5,522024,139.384868697071,188.088105140083,148.196771200087,NA,48.567029936865815
Tunisia,TUN,Male,10,441989,146.654952254751,178.188731185342,165.814569174923,NA,63.820027930164954
